"","gameId","playId","return_x","return_s","return_a","return_zone","def1_dist","def1_s","def1_a","def2_dist","def2_s","def2_a","def3_dist","def3_s","def3_a","def4_dist","def4_s","def4_a","def5_dist","def5_s","def5_a","def6_dist","def6_s","def6_a","def7_dist","def7_s","def7_a","def8_dist","def8_s","def8_a","def9_dist","def9_s","def9_a","def10_dist","def10_s","def10_a","def11_dist","def11_s","def11_a","def1_zone","def2_zone","def3_zone","def4_zone","def5_zone","def6_zone","def7_zone","def8_zone","def9_zone","def10_zone","def11_zone","def1_side","def2_side","def3_side","def4_side","def5_side","def6_side","def7_side","def8_side","def9_side","def10_side","def11_side","playDirection","returnDirectionIntended","returnDirectionActual","quarter","yardlineTotal","receiveTeamScoreDif","kickLength","kickReturnYardage","receiveTeamHome","missedTackler","tackler","assistTackler","vises","season","week","kickContactType","gameDate","gameTimeEastern","homeTeamAbbr","visitorTeamAbbr","playDescription","yardsToGo","possessionTeam","kickerId","returnerId","gameClock","penaltyCodes","penaltyJerseyNumbers","penaltyYards","playResult","weather","ep","epa","punt_returner_player_name","punter_player_name","series","surface","roof","temp","wind","home_coach","away_coach"
"579",2018112600,803,25.05,2.25,1.16,6,8.0719824083059,8.78,2.31,12.4082271094625,8.6,3.18,15.762122319028,8.19,1.57,15.9236993189397,8.57,1.92,17.1675566112362,9.69,1.73,17.3347281490077,7.63,2.13,18.3095603442573,7.72,2.9,18.7660677820368,7.89,3.26,21.6009374796558,6.65,2.38,27.9548153275961,7.74,0.38,46.9947582183375,4.9,0.63,"6","6","6","5","6","6","5","5","6","5","9","R","R","R","C","R","R","C","C","R","C","R","left","L","L",1,41,-3,44,25,1,"TEN 31; TEN 41","TEN 58","","HOU 29; HOU 22; HOU 23",2018,12,"CC","11/26/2018","20:15:00","HOU","TEN","(2:06) B.Kern punts 44 yards to HOU 15, Center-B.Brinkley. D.Carter to HOU 40 for 25 yards (H.Landry).",15,"TEN",33338,"42794","02:06:00","","",NA,19,"Clear Temp: 51° F, Humidity: 35%, Wind: NNW 7 mph",-0.979590918403119,-1.38649155222811,"D.Carter","B.Kern",11,"astroturf","closed",70,0,"Bill O'Brien","Mike Vrabel"
"580",2018112900,3018,27.96,2.91,3.74,4,6.16066554846147,8.38,2.88,14.3277702382471,9.19,3.97,25.6384574418977,8.38,2.68,32.7247551556922,7.01,1.44,36.1766568383537,7.82,1.94,36.5960721936112,7.69,3,36.6276193602587,8.64,1.43,40.5430450262434,7.44,1.45,44.6433567286332,5.39,0.58,47.4857662884364,8.6,3.68,56.3560715451317,5.02,1.94,"4","4","7","7","8","8","7","7","8","9","11","L","L","L","L","C","C","L","L","C","R","C","right","C","C",4,32,-3,50,16,0,"DAL 14; DAL 35","DAL 38","","NO 34; NO 24; NO 32",2018,13,"CFFG","11/29/2018","20:20:00","DAL","NO","(14:17) (Punt formation) C.Jones punts 50 yards to NO 18, Center-L.Ladouceur. A.Kamara pushed ob at NO 34 for 16 yards (L.Ladouceur; J.Heath).",3,"DAL",38138,"44879","14:17:00","","",NA,34,"Clear Skies Temp: 70° F, Humidity: 59%, Wind: SSE 10 mph",-0.798144568689167,-0.830968693131581,"A.Kamara","C.Jones",38,"matrixturf","closed",70,0,"Jason Garrett","Sean Payton"
"581",2018112900,432,30.99,2.21,3.81,6,16.1963020470724,10.44,1.46,19.7317637326216,9.43,1.39,21.2507341049668,8.69,2.41,30.0130438309746,10.16,1.25,30.8580313694831,6.76,3.46,31.6291036863203,8.28,1.08,32.5171247191384,8.93,1.33,34.8400473593249,8.48,1.17,38.6630172128353,7.89,1.31,42.4695950063101,8.59,1.31,53.4771736351128,6.29,0.36,"6","9","5","9","8","9","9","9","9","8","11","R","R","C","R","C","R","R","R","R","C","C","right","C","C",1,22,3,57,8,1,"","NO 34","","DAL 30; DAL 20; DAL 31",2018,13,"CC","11/29/2018","20:20:00","DAL","NO","(9:01) (Punt formation) T.Morstead punts 57 yards to DAL 21, Center-Z.Wood. C.Beasley to DAL 29 for 8 yards (J.Hardee).",10,"NO",34615,"38947","09:01:00","","",NA,49,"Clear Skies Temp: 70° F, Humidity: 59%, Wind: SSE 10 mph",-2.08338625868782,0.260012460872531,"C.Beasley","T.Morstead",5,"matrixturf","closed",70,0,"Jason Garrett","Sean Payton"
"582",2018112900,558,35.69,2.77,4.49,4,5.04968315837737,8.58,1.67,26.1500975141585,7.44,1.47,26.3090896839857,9.7,1.94,33.5487898440465,8.77,0.64,35.765828663684,8.89,1.08,39.2196137155888,7.98,1.27,40.8892406385836,8.03,1.22,45.1009545353532,5.98,2.84,50.0122954882097,7.01,1.32,53.8711471940221,5.17,0.74,58.6617234659876,3.99,2.24,"4","7","8","7","8","10","10","8","11","10","12","L","L","C","L","C","L","L","C","C","L","R","left","C","C",1,24,-3,51,1,0,"","DAL 35","","NO 34; NO 24; NO 32",2018,13,"CC","11/29/2018","20:20:00","DAL","NO","(6:44) (Punt formation) C.Jones punts 51 yards to NO 25, Center-L.Ladouceur. A.Kamara to NO 26 for 1 yard (K.Frazier).",15,"DAL",38138,"44879","06:44:00","","",NA,50,"Clear Skies Temp: 70° F, Humidity: 59%, Wind: SSE 10 mph",-1.77121181599796,0.719998817425221,"A.Kamara","C.Jones",6,"matrixturf","closed",70,0,"Jason Garrett","Sean Payton"
"583",2018120200,1834,42.74,0.88,5.88,6,12.5643344431769,7.85,6.05,20.8864836676737,8.43,2.98,21.1209280099147,9.27,1.41,26.6357729379119,8.8,0.98,27.2565331617944,7.65,1.04,29.480722514891,8.11,0.86,29.8053317377948,7.36,1.29,31.5384749155694,7.97,0.29,34.8121889573178,9.04,2.89,35.2808304890914,7.76,1.46,49.3305625348019,4.96,2.1,"9","9","9","9","8","9","8","8","7","11","11","R","R","R","R","C","R","C","C","L","C","C","right","R","R",2,28,3,39,18,1,"","BAL 49","","ATL 20; ATL 83; ATL 34",2018,13,"CC","12/02/2018","13:00:00","ATL","BAL","(3:17) S.Koch punts 39 yards to ATL 33, Center-M.Cox. J.Hardy pushed ob at BAL 49 for 18 yards (C.Board).",2,"BAL",31018,"42450","03:17:00","","",NA,21,"Mostly cloudy Temp: 67° F, Humidity: 44%, Wind: SW 9 mph",-0.735956261632964,-1.95093625609297,"J.Hardy","S.Koch",23,"fieldturf","open",70,0,"Dan Quinn","John Harbaugh"
"584",2018120200,769,34.53,0.83,3.71,6,24.1356996998223,9.43,1.25,25.5549134218843,8.57,2.08,27.3484643078912,8.76,0.76,30.2517520153792,8.48,1.69,32.6337693195254,8.89,0.99,35.845228413277,7.68,1.77,42.1289923924131,8.74,1.22,47.481406887328,9.39,1.09,51.0983757080399,6.97,0.73,59.4499932716565,3.25,2.55,60.8018165847041,6.7,1.75,"8","8","8","8","8","9","12","11","11","12","12","C","C","C","C","C","R","R","C","C","R","R","right","C","C",1,20,4,55,4,0,"","ATL 83","ATL 55","BAL 28; BAL 36; BAL 26",2018,13,"CC","12/02/2018","13:00:00","ATL","BAL","(3:29) M.Bosher punts 55 yards to BAL 25, Center-J.Harris. C.Jones to BAL 29 for 4 yards (R.Gage; B.Carter).",15,"ATL",37267,"43349","03:29:00","","",NA,51,"Mostly cloudy Temp: 67° F, Humidity: 44%, Wind: SW 9 mph",-1.9108744035475,0.505631199106574,"C.Jones","M.Bosher",12,"fieldturf","open",70,0,"Dan Quinn","John Harbaugh"
"585",2018120201,1535,52.33,3.07,2.85,8,8.59179259526206,8.83,2.67,14.5669660533688,8.12,2,14.7315342038771,8.25,2.81,15.2072515597001,9.51,1.42,16.3851762273099,8.38,2.38,18.6730206447698,8.71,1.45,23.5475901102427,6.23,3.18,28.2639010046384,7.95,2.85,28.6703418186809,9.23,0.92,38.025382312345,5.93,0.74,38.1856583025617,4.77,3.1,"8","8","8","8","8","8","7","10","12","11","12","C","C","C","C","C","C","L","L","R","C","R","right","C","L",2,19,0,38,2,0,"","CIN 88","","DEN 41; DEN 35; DEN 27; DEN 34",2018,13,"CC","12/02/2018","13:00:00","CIN","DEN","(5:08) K.Huber punts 38 yards to DEN 43, Center-C.Harris. R.Cracraft pushed ob at DEN 45 for 2 yards (J.Franks).",31,"CIN",34593,"45900","05:08:00","","",NA,36,"Sunny Temp: 63° F, Humidity: 49%, Wind: SSW 12 mph",-1.54682331811637,-0.684952761395834,"R.Cracraft","K.Huber",17,"fieldturf","outdoors",63,12,"Marvin Lewis","Vance Joseph"
"586",2018120201,2393,35.5,1.77,1.39,5,15.9561962885896,9.1,2.39,18.8967351677479,8.92,1.2,20.2750339087263,8.77,2.16,20.393295466893,9.39,1.52,25.7790186004045,7.94,1.6,27.0500295748452,9.37,2.04,28.8534122765402,8.11,1.95,31.3720655998294,8.59,1.21,37.1953290078203,9.24,1.33,37.5393087309822,8.05,0.78,51.01106546623,6.01,0.66,"7","8","8","8","8","8","8","7","7","8","11","L","C","C","C","C","C","C","L","L","C","C","left","C","C",3,18,4,57,3,0,"CIN 50","","","DEN 41; DEN 35; DEN 27; DEN 34",2018,13,"CC","12/02/2018","13:00:00","CIN","DEN","(13:53) K.Huber punts 57 yards to DEN 25, Center-C.Harris. R.Cracraft to DEN 35 for 10 yards (C.Fejedelem). PENALTY on DEN-J.Jones, Illegal Block Above the Waist, 10 yards, enforced at DEN 28. {Cracraft credited with 3 yard return due to the penalty}",17,"CIN",34593,"45900","13:53:00","IBW","DEN 43",10,64,"Sunny Temp: 63° F, Humidity: 49%, Wind: SSW 12 mph",-2.0214985855855,1.76818526163697,"R.Cracraft","K.Huber",28,"fieldturf","outdoors",63,12,"Marvin Lewis","Vance Joseph"
"587",2018120201,618,27.56,3,1.78,5,1.25574678976297,3.67,3.33,6.89197359252051,7.49,3.65,8.95689678404301,8.42,2.75,9.60800187343862,7.02,3.67,10.7257680377677,7.14,1.83,11.0218555606577,5.86,5.41,13.2027459265109,7.32,3.29,13.2431491723079,7.85,2.28,21.2103842492304,8.24,2.48,25.3999212597205,8.05,1.92,31.5036315366975,4.47,1.13,"5","5","5","5","5","2","5","5","4","9","8","C","C","C","C","C","C","C","C","L","R","C","left","","",1,50,0,32,1,0,"","CIN 12","","DEN 41; DEN 27",2018,13,"CC","12/02/2018","13:00:00","CIN","DEN","(4:21) K.Huber punts 32 yards to DEN 18, Center-C.Harris. R.Cracraft to DEN 19 for 1 yard (A.Erickson).",14,"CIN",34593,"45900","04:21:00","","",NA,31,"Sunny Temp: 63° F, Humidity: 49%, Wind: SSW 12 mph",-0.168505888897926,-0.202582973986864,"R.Cracraft","K.Huber",7,"fieldturf","outdoors",63,12,"Marvin Lewis","Vance Joseph"
"588",2018120201,710,29.28,1.96,1.05,6,19.5718164716513,9.22,1.79,22.9836333072036,9.21,1.71,25.2529305230106,9.17,1.36,27.1690798519199,9.34,1.81,28.4586524628275,7.92,2.09,33.9981087709302,9.33,1.47,35.5079061618677,8.75,0.92,38.7193917824131,8.75,1.38,41.632661457082,8.18,1.03,43.7061791969968,6.69,1.65,57.7093579933099,4.32,0.57,"5","6","8","8","8","9","8","9","7","8","11","C","R","C","C","C","R","C","R","L","C","C","right","L","L",1,24,0,58,4,1,"","","","CIN 40; CIN 20; CIN 21",2018,13,"CC","12/02/2018","13:00:00","CIN","DEN","(3:23) C.Wadman punts 58 yards to CIN 18, Center-C.Kreiter. A.Erickson to CIN 32 for 14 yards (A.Janovich). PENALTY on CIN-K.Russell, Illegal Block Above the Waist, 10 yards, enforced at CIN 22. {Erickson credited with 4 return yards due to the penalty}",5,"DEN",45986,"43663","03:23:00","IBW","CIN 20",10,64,"Sunny Temp: 63° F, Humidity: 49%, Wind: SSW 12 mph",-1.81544805457816,1.3487765842583,"A.Erickson","C.Wadman",8,"fieldturf","outdoors",63,12,"Marvin Lewis","Vance Joseph"
"589",2018120202,1815,35.05,3.77,2.83,5,11.9503138034112,6.64,1.81,19.6992791746297,8.79,1.29,21.1318905921832,9.48,1.53,21.2385898778615,9,2.33,23.5467874666588,8.01,2.3,28.5900192374892,7.88,1.65,30.7283745095636,9.59,1.34,35.7519146340444,9.55,1.59,39.3928229503802,8.02,3.16,43.3904194494591,8.8,0.49,51.0231878659105,5.64,0.66,"4","8","8","8","8","8","8","9","9","11","11","L","C","C","C","C","C","C","R","R","C","C","left","L","L",2,18,7,58,8,0,"DET 35; DET 44; DET 45; DET 48","DET 35","","LA 32; LA 36; LA 37",2018,13,"CC","12/02/2018","13:00:00","DET","LA","(1:46) S.Martin punts 58 yards to LA 24, Center-D.Muhlbach. J.Natson to LA 32 for 8 yards (M.Killebrew).",17,"DET",40113,"45150","01:46:00","","",NA,50,"Controlled Climate Temp: 68° F, Humidity: 70%, Wind:   mph",-1.36635314417072,-0.370332806254737,"J.Natson","S.Martin",27,"fieldturf","dome",70,0,"Matt Patricia","Sean McVay"
"590",2018120202,2355,28.36,2.46,1.31,5,12.5459037139618,8.44,1.74,16.3110882530872,8.32,2.66,18.570872354308,9.19,2.28,20.0021523841811,7.63,2.56,21.1526381333393,8.52,1.36,22.0930984698842,8.98,1.88,27.1835023497709,7.09,1.53,29.4164205844287,8.46,0.44,35.6219777665418,8.31,2.86,40.5220187058838,7.69,3.12,49.6203365566982,5.48,0.49,"5","5","5","4","8","7","8","7","8","7","11","C","C","C","L","C","L","C","L","C","L","C","right","R","R",3,28,10,54,8,0,"","DET 47","","LA 23; LA 32; LA 36",2018,13,"CC","12/02/2018","13:00:00","DET","LA","(14:15) S.Martin punts 54 yards to LA 18, Center-D.Muhlbach. J.Natson to LA 26 for 8 yards (T.Walker).",7,"DET",40113,"45150","14:15:00","","",NA,46,"Controlled Climate Temp: 68° F, Humidity: 70%, Wind:   mph",-0.921729120891541,-0.186020012013614,"J.Natson","S.Martin",34,"fieldturf","dome",70,0,"Matt Patricia","Sean McVay"
"591",2018120202,442,38.08,1.54,2.09,5,1.87968082396985,9.14,3.26,15.8396748704006,8.45,1.62,17.4860515840484,9.02,1.58,22.4802135221176,8.51,0.96,22.8284822097309,8.33,1.3,23.6475981867081,8.55,0.54,24.9552739916836,7.05,0.95,28.761362971876,8.21,1.62,33.7806586673499,4.7,1.91,36.2851402091821,8.67,2.74,41.5917792358057,4.42,0.18,"6","8","8","8","8","9","8","7","7","7","11","R","C","C","C","C","R","C","L","L","L","C","right","C","C",1,33,0,39,2,0,"DET 48","","","LA 32; LA 36; LA 37",2018,13,"CC","12/02/2018","13:00:00","DET","LA","(8:08) S.Martin punts 39 yards to LA 28, Center-D.Muhlbach. J.Natson to LA 30 for 2 yards (D.Shead). PENALTY on LA-S.Shields, Illegal Block Above the Waist, 10 yards, enforced at LA 30.",2,"DET",40113,"45150","08:08:00","IBW","LA 37",10,47,"Controlled Climate Temp: 68° F, Humidity: 70%, Wind:   mph",-0.37609068537131,-0.31589673506096,"J.Natson","S.Martin",6,"fieldturf","dome",70,0,"Matt Patricia","Sean McVay"
"592",2018120203,2164,43.74,3.17,0.96,5,5.13741179972951,7.26,4.78,5.26213834861837,4.48,4.34,5.71430660710466,6.19,2.58,11.610770861575,7.84,3.13,14.7717636049322,7.78,1.96,18.9717105185589,6.65,1.4,20.5193591517864,7.58,2.1,24.6593288635356,7.61,2.48,25.3644554445783,8.31,1.77,25.9022508674439,6.26,1.4,44.5399887741342,3.66,1.07,"8","5","5","8","8","8","7","8","7","8","12","C","C","C","C","C","C","L","C","L","C","R","left","C","C",3,22,3,44,1,1,"","ARI 26","ARI 29","GB 28; GB 25",2018,13,"CC","12/02/2018","13:00:00","GB","ARI","(13:47) A.Lee punts 44 yards to GB 34, Center-A.Brewer. J.Alexander to GB 35 for 1 yard (Bra.Williams).",13,"ARI",29141,"46087","13:47:00","","",NA,43,"Snow Temp: 34° F, Humidity: 92%, Wind: N-NE 20 mph",-2.40883569186553,0.324428531806916,"J.Alexander","A.Lee",28,"grass","outdoors",34,20,"Mike McCarthy","Steve Wilks"
"593",2018120203,2581,15.23,2.71,3,2,10.218830657174,8.3,3.94,16.0726600163134,8.64,0.45,21.619336252531,8.7,2.27,24.364706031471,8.39,1.7,24.5645455891209,7.87,1.38,25.0985656960712,8.74,2.02,28.0396326652116,8.4,1.74,33.1076939698312,7.58,2.96,37.7658483288804,9.51,1.22,46.3248626549502,6.87,1.3,59.2562038946134,3.23,0.9,"5","4","5","5","5","6","4","5","9","8","11","C","L","C","C","C","R","L","C","R","C","C","right","C","C",3,38,-3,57,8,0,"","GB 42","","ARI 26; ARI 38",2018,13,"CC","12/02/2018","13:00:00","GB","ARI","(7:51) K.Fackrell and L.Kendricks reported in as eligible.  J.Scott punts 57 yards to ARI 5, Center-H.Bradley. C.Kirk to ARI 13 for 8 yards (O.Burks).",7,"GB",46241,"46116","07:51:00","","",NA,49,"Snow Temp: 34° F, Humidity: 92%, Wind: N-NE 20 mph",-0.481178736779839,0.49155760044232,"C.Kirk","J.Scott",33,"grass","outdoors",34,20,"Mike McCarthy","Steve Wilks"
"594",2018120203,3197,33.14,4.75,3.54,4,6.65924920693017,8.88,1.91,20.7773073327609,8.16,2.9,26.214640947379,8.73,1.57,28.8745216410593,8.85,1.64,30.2871672495134,8.88,1.38,32.2072942048847,9.33,1.56,34.7792596240921,7.35,0.96,39.4621704927643,7.21,1.82,50.5245603642427,9.45,1.5,51.2126644493332,6.33,1.91,56.0313706775053,5.68,0.62,"4","7","7","7","8","7","7","8","12","11","11","L","L","L","L","C","L","L","C","R","C","C","left","C","C",4,20,7,57,6,0,"GB 42","GB 28","","ARI 26; ARI 21",2018,13,"CC","12/02/2018","13:00:00","GB","ARI","(14:11) J.Scott punts 57 yards to ARI 23, Center-H.Bradley. C.Kirk to ARI 29 for 6 yards (T.Brown). GB-I.Campbell was injured during the play.",26,"GB",46241,"46116","14:11:00","","",NA,51,"Snow Temp: 34° F, Humidity: 92%, Wind: N-NE 20 mph",-1.91798765817657,0.735549702774733,"C.Kirk","J.Scott",42,"grass","outdoors",34,20,"Mike McCarthy","Steve Wilks"
"595",2018120203,547,56.12,2.24,3,8,5.48032845730984,6.99,1.27,7.5722783889659,6.49,1.77,12.760141065051,7.12,1.78,14.801540460371,7.02,1.49,15.7968224652935,5.75,3.55,21.3190642383759,8.2,2.08,21.4462117867002,6.97,2,21.8866397603652,7.52,1.75,23.4711439857541,7.06,0.76,32.2779444822622,7.14,1.94,38.8978791195613,4.25,0.9,"8","8","8","9","9","12","7","11","11","10","11","C","C","C","R","R","R","L","C","C","L","C","right","","",1,12,0,42,0,0,"","GB 27","","ARI 26; ARI 38",2018,13,"CC","12/02/2018","13:00:00","GB","ARI","(5:13) J.Scott punts 42 yards to ARI 46, Center-H.Bradley. C.Kirk to ARI 46 for no gain (J.Jones).",6,"GB",46241,"46116","05:13:00","","",NA,42,"Snow Temp: 34° F, Humidity: 92%, Wind: N-NE 20 mph",-2.05606689397246,-0.239096623379737,"C.Kirk","J.Scott",7,"grass","outdoors",34,20,"Mike McCarthy","Steve Wilks"
"596",2018120203,955,51.82,0.85,4.23,8,11.5797107045038,7.19,1.77,21.7121003129591,8.86,1.62,24.695029864327,6.79,1.27,25.2636854001945,9.14,1.52,25.8304568291,8.01,1.49,29.9917071871543,8.98,1.15,30.4662780792141,8.69,0.45,30.6914532076929,7.04,0.63,32.0042653407323,7.78,2.78,35.369602768479,7.61,0.67,47.5495720275167,4.95,0.41,"7","11","9","10","11","11","10","11","11","11","14","L","C","R","L","C","C","L","C","C","C","C","right","C","R",2,9,0,50,24,1,"ARI 29","ARI 26","","GB 28; GB 25",2018,13,"CC","12/02/2018","13:00:00","GB","ARI","(13:55) A.Lee punts 50 yards to GB 41, Center-A.Brewer. J.Alexander pushed ob at ARI 35 for 24 yards (Bra.Williams).",12,"ARI",29141,"46087","13:55:00","","",NA,26,"Snow Temp: 34° F, Humidity: 92%, Wind: N-NE 20 mph",-2.64640690176748,-1.03870849078521,"J.Alexander","A.Lee",12,"grass","outdoors",34,20,"Mike McCarthy","Steve Wilks"
"597",2018120204,503,37.63,3.57,4.96,4,3.00980065785095,7.1,3.26,9.83245645807802,8.79,2.67,14.330282621079,9.45,1.68,16.1593626111923,8.15,2.36,20.0234687304673,7.77,2.57,20.850306952177,8.95,0.97,22.7222534093782,8.6,1.15,24.2207039534362,9.59,0.92,32.2213050635756,5.19,4.68,32.9514870681127,7.6,0.6,42.6552611057534,5.82,0.33,"4","5","7","8","8","8","7","7","8","8","11","L","C","L","C","C","C","L","L","C","C","C","right","L","L",1,32,3,40,0,1,"CLE 04; CLE 33","","","HOU 22; HOU 23",2018,13,"CC","12/02/2018","13:00:00","HOU","CLE","(6:38) B.Colquitt punts 40 yards to HOU 28, Center-C.Hughlett. D.Carter to CLE 24 for 48 yards (T.Vallejo). FUMBLES (T.Vallejo), recovered by HOU-G.Howell at CLE 11. G.Howell to CLE 4 for 7 yards (P.Gaines). PENALTY on HOU-J.Bademosi, Offensive Holding, 10 yards, enforced at HOU 28.",5,"CLE",34723,"42794","06:38:00","OH","HOU 23",10,50,"Sunny Temp: 72° F, Humidity: 28%, Wind: N 7 mph",-1.12687869928777,0.155183776281774,"D.Carter","B.Colquitt",6,"astroturf","closed",70,0,"Bill O'Brien","Gregg Williams"
"598",2018120205,2619,27.3,0.82,0.83,6,17.5536036186306,8.98,1.6,19.9860676472387,0.76,4.26,20.8340970526683,7.94,1.92,23.211893503116,9.33,1.07,23.6372798773463,8.57,2.78,32.7692126850799,8.37,1.3,33.4916840424604,7.39,1.42,34.6317383334998,8.91,1.18,39.6811050753378,6.6,0.5,40.9621105413283,5.96,1.52,49.5583908132619,6.33,0.55,"6","6","5","8","8","9","8","8","8","7","11","R","R","C","C","C","R","C","C","C","L","C","left","","",3,27,-3,56,4,0,"","JAX 22","JAX 45","IND 23; IND 27; IND 28",2018,13,"CC","12/02/2018","13:00:00","JAX","IND","(9:32) L.Cooke punts 56 yards to IND 17, Center-M.Overton. C.Rogers to IND 21 for 4 yards (C.Davis; M.Overton).",11,"JAX",46316,"43556","09:32:00","","",NA,52,"Cloudy Temp: 78° F, Wind: Southwest 13 MPH mph",-1.2467242483981,0.802474061958492,"C.Rogers","L.Cooke",30,"grass","outdoors",78,13,"Doug Marrone","Frank Reich"
"599",2018120205,3064,34.51,3.96,0.87,5,9.15491671180027,8.46,4.3,15.6439445153708,9.45,1.57,23.1306593075079,8.76,2.09,24.1896672155695,8.8,1.98,27.6225360892153,9.02,1.86,30.147802573322,9.06,1.14,31.471836616251,9.25,1.53,34.8480831610578,7.63,1.23,39.1405671905761,9.32,1.33,41.5456291323167,7.8,1.82,49.7910283083208,5.86,0.38,"5","6","9","8","9","8","8","8","7","12","11","C","R","R","C","R","C","C","C","L","R","C","right","C","C",3,21,3,55,8,1,"","IND 28","","JAX 84; JAX 23",2018,13,"CC","12/02/2018","13:00:00","JAX","IND","(2:41) R.Sanchez punts 55 yards to JAX 24, Center-L.Rhodes. R.Greene to JAX 32 for 8 yards (C.Milton).",14,"IND",45153,"42482","02:41:00","","",NA,47,"Cloudy Temp: 78° F, Wind: Southwest 13 MPH mph",-2.00381326628849,0.394294661236927,"R.Greene","R.Sanchez",35,"grass","outdoors",78,13,"Doug Marrone","Frank Reich"
"600",2018120205,3666,28.09,0.59,1.07,5,9.9328193379322,6.72,1.83,17.7082353722781,8.15,1.36,22.8714188453624,8.32,1.82,23.2305510050881,9.07,1.55,25.2728411540927,8.73,1.24,26.0609382026051,8.17,1.12,30.5015704513718,8.11,0.86,32.0198828854823,8.03,1.11,36.5403913498474,7.2,1.74,40.8301481750924,3.89,2.12,49.1787850602269,5.45,0.23,"5","6","6","8","8","8","8","8","8","8","11","C","R","R","C","C","C","C","C","C","C","C","right","C","C",4,32,-6,50,9,0,"","JAX 38","","IND 28; IND 35",2018,13,"CC","12/02/2018","13:00:00","JAX","IND","(6:06) L.Cooke punts 50 yards to IND 18, Center-M.Overton. C.Rogers to IND 27 for 9 yards (C.Reavis).",11,"JAX",46316,"43556","06:06:00","","",NA,41,"Cloudy Temp: 78° F, Wind: Southwest 13 MPH mph",-1.04876507213339,-0.0455548521131277,"C.Rogers","L.Cooke",42,"grass","outdoors",78,13,"Doug Marrone","Frank Reich"
"601",2018120206,485,17.31,1.22,1.42,2,12.3459467032707,8.64,1.91,15.7918618281696,9.14,1.91,24.0956365344433,8.67,0.73,27.6576806692101,9.15,1.16,33.2001219877277,9.17,0.81,33.6088678773921,8.49,0.99,35.0252052099627,8.13,2.12,37.5582281264705,7.91,0.85,37.7691011277738,7.89,0.58,52.3190032397407,6.27,0.27,55.5268475604369,3.95,1.16,"5","5","5","5","8","7","9","8","7","8","8","C","C","C","C","C","L","R","C","L","C","C","left","C","C",1,40,7,53,6,1,"","BUF 29","","MIA 31; MIA 24",2018,13,"CC","12/02/2018","13:00:00","MIA","BUF","(6:57) (Punt formation) M.Darr punts 53 yards to MIA 7, Center-R.Ferguson. K.Stills to MIA 13 for 6 yards (S.Neal).",6,"BUF",42747,"40092","06:57:00","","",NA,47,"Partly Cloudy Temp: 86° F, Humidity: 68%, Wind: S 15 mph",-0.814890597015619,0.318475134205073,"K.Stills","M.Darr",7,"grass","outdoors",86,15,"Adam Gase","Sean McDermott"
"602",2018120207,1384,37.97,3.51,1.21,5,3.06400065274145,9.31,1.19,8.94455141412917,7.63,3.34,19.3343476745402,7.83,1.51,23.0968829065742,8.42,1.24,26.6711773268448,7.69,1.48,27.0087578388937,8.89,1.43,30.3795473962335,8.97,1.52,30.6507242981304,3.44,4.37,34.7701481158766,8.5,0.86,35.3767183328245,8.19,0.9,50.0395243782352,5.81,0.25,"5","5","8","8","8","9","7","7","11","7","12","C","C","C","C","C","R","L","L","C","L","R","right","L","L",2,19,0,53,10,1,"CHI 26","CHI 48","CHI 44","NYG 34; NYG 23",2018,13,"CC","12/02/2018","13:00:00","NYG","CHI","(10:12) P.O'Donnell punts 53 yards to NYG 28, Center-P.Scales. J.Davis to NYG 38 for 10 yards (P.Scales, N.Kwiatkoski).",11,"CHI",41420,"46683","10:12:00","","",NA,43,"Cloudy Temp: 52° F, Humidity: 92%, Wind: NNW 3 mph",-1.82943669520319,-0.125722742406651,"J.Davis","P.O'Donnell",18,"fieldturf","outdoors",52,3,"Pat Shurmur","Matt Nagy"
"603",2018120207,2144,41.92,2.88,3.53,5,7.61993438291958,4.81,5.87,13.130700666758,8.83,1.86,18.4661040828866,8.21,1.84,19.3297827199376,8.85,2.3,20.0823927857215,7.71,2.02,21.1425305959339,8.99,1.37,21.6067258047118,6.5,2.98,23.2237550796593,7.68,3.23,29.6515935490827,8.84,1.43,30.9518884722726,8.71,0.96,44.0761897173519,6.55,0.42,"8","8","9","9","8","8","7","8","7","11","11","C","C","R","R","C","C","L","C","L","C","C","right","R","R",2,19,-7,49,11,1,"","CHI 36","","NYG 34; NYG 30; NYG 23; NYG 31",2018,13,"CC","12/02/2018","13:00:00","NYG","CHI","(1:26) P.O'Donnell punts 49 yards to NYG 32, Center-P.Scales. J.Davis to NYG 43 for 11 yards (D.Houston-Carson, D.Brown).",12,"CHI",41420,"46683","01:26:00","","",NA,38,"Cloudy Temp: 52° F, Humidity: 92%, Wind: NNW 3 mph",-0.644472206244245,-0.748174456646666,"J.Davis","P.O'Donnell",26,"fieldturf","outdoors",52,3,"Pat Shurmur","Matt Nagy"
