"","gameId","playId","return_x","return_s","return_a","return_zone","def1_dist","def1_s","def1_a","def1_zone","def2_dist","def2_s","def2_a","def2_zone","def3_dist","def3_s","def3_a","def3_zone","def4_dist","def4_s","def4_a","def4_zone","def5_dist","def5_s","def5_a","def5_zone","def6_dist","def6_s","def6_a","def6_zone","def7_dist","def7_s","def7_a","def7_zone","def8_dist","def8_s","def8_a","def8_zone","def9_dist","def9_s","def9_a","def9_zone","def10_dist","def10_s","def10_a","def10_zone","def11_dist","def11_s","def11_a","def11_zone","playDirection","returnDirectionIntended","returnDirectionActual","quarter","yardlineTotal","receiveTeamScoreDif","kickLength","kickReturnYardage","receiveTeamHome"
"406",2019102707,1894,25.56,2.02,1.31,6,23.523216191669,6.79,3.83,9,26.3149235225946,9.71,1.03,9,28.2336820128017,9.59,1.12,9,29.9362656321726,7.83,2.77,8,32.3594020340302,9.69,1.09,9,35.8031423201931,8.88,1.79,9,37.5602622461558,8.83,0.95,8,39.9565526541017,8.48,1,9,47.7383043268191,8.23,1.01,8,51.562467939384,7.45,2.93,12,60.2489078739192,4.01,0.33,12,"left","L","L",2,28,4,57,5,1
"407",2019091506,1972,17.48,3.5,4.24,3,17.456737954154,8.65,3.01,6,23.9116561534328,8.49,1.56,6,26.2428142545726,9.36,1.25,5,28.1673179411885,8.38,2.75,6,31.1047472261068,9.54,2.08,9,31.3201851846377,9.09,0.84,5,37.8452123788465,7.87,0.91,9,43.8898040551561,8.9,0.78,8,46.6192460256491,2.89,1.21,9,47.6877982297359,7.98,0.88,7,54.7272655995163,5.47,0.48,8,"left","C","L",2,30,-14,63,60,1
"408",2018120912,3568,54.07,1.12,2.55,8,12.5931131972996,8.62,1.77,7,13.9016581744769,7.22,3.31,8,28.2522583168143,8.62,0.6,11,29.3617438174234,8.39,0.79,11,31.679094052703,7.51,1.08,11,33.3619963431447,6.7,1.48,11,37.7348910161405,7.57,1,12,38.9731240728787,7.88,2.06,11,40.8224215352299,6.87,0.99,11,41.7413236493526,6.57,1.04,10,45.3914760720557,2.28,2.28,14,"right","R","R",4,17,-7,39,9,0
"409",2020102505,2221,25.36,2.71,2.07,5,8.65805982885311,10.02,2.09,6,14.4540271204948,7.53,2.05,5,16.2760437453332,8.16,1.92,5,18.5293550886155,7.23,1.46,6,18.7165434843082,8.47,1.12,6,19.4203707482633,7.28,2.76,5,21.3411574194091,8.08,1.2,5,24.301707758921,9.35,0.56,8,26.1301301183136,9.74,1.79,8,26.5286053157719,6.64,3.26,8,44.8211568346914,6.26,1.45,8,"left","C","C",3,34,4,51,4,1
"410",2018091001,2840,63.05,2.39,2.36,8,3.38337109995342,6.6,1.85,8,3.67009536660834,3.32,0.25,8,6.14163658970473,4.5,1.24,7,9.19483550695715,6.57,0.97,8,9.4968889642872,6.13,1.1,8,9.71869332780904,7.06,1.08,11,10.9446653672006,7.43,1.93,10,12.6476756757912,5.82,0.86,11,14.6152967811126,5.9,1.8,11,17.974061867035,6.83,1.6,10,35.4223672275019,3.62,0.24,11,"right","","",3,13,0,35,0,0
"411",2020101112,1995,39.24,6.01,0.47,5,8.41907952213305,10.18,1.86,4,19.7701618607436,8.14,3.94,8,30.9882848831619,8.27,0.77,8,33.2560761365498,9.91,1.66,8,35.5200126689167,9.13,0.72,11,44.2407097592252,7.34,2.38,10,46.5298055014203,7.95,0.72,12,49.1412047064375,6.84,1.36,11,53.9411419975514,5.51,1.12,11,56.3029066745226,3.94,5.19,12,56.7299321346324,7.55,0.72,11,"left","C","R",3,16,-13,57,15,1
"412",2019122208,462,28.38,1.93,4.33,5,4.99153283070441,10.63,0.95,5,24.0193630223618,8.14,1.14,8,26.4467408199952,9.21,1.12,8,27.8088924626638,8.64,1.24,8,27.8727429579509,9.27,1.66,8,31.9313169161561,3.16,2.31,7,36.3361115145801,8.85,1.05,9,39.7189891613571,9.04,1.47,7,44.292331164661,8.31,0.72,7,46.0158776945524,7.07,2.3,11,52.8930713799076,5.96,0.17,11,"left","R","R",1,26,7,57,8,1
"413",2019111703,1315,29.36,4.76,1.77,5,11.4176792738279,6.44,1.6,5,15.6012339255586,8.68,1.51,5,17.9952243664812,6.79,3.6,5,19.2900025920164,8.72,2.23,5,20.3721623790898,7.87,2.3,7,22.5172045334229,9.73,1.68,8,26.467030434108,8.42,2.34,8,30.6764861090706,8.33,1.4,8,33.323124103241,7.73,1.61,8,35.1609854810698,8.39,2.05,7,45.1421310972355,5.57,1.18,11,"left","","",2,34,3,47,1,1
"414",2019120103,2777,32.27,1.02,4,6,9.32271419705657,7.34,4.04,6,10.3549070493173,6.94,2.36,5,17.9784565522183,8.5,2.25,5,20.4893826163699,8.51,1.26,9,23.0519695470908,8.77,1.27,8,25.4843344037077,8.4,2.35,9,26.8102685551637,7.72,2.04,9,30.7123834959125,7.67,0.73,9,35.3188504909206,6.75,0.6,8,35.7686468852262,4.08,2.38,9,40.6537439850255,5.63,1.19,11,"right","C","C",3,28,0,50,6,0
"415",2018093006,971,20,1.29,1.11,3,10.8807214834311,3.41,3.51,6,11.577551554625,3.91,1.97,5,18.2087945784448,9.01,1.35,5,20.8516018569318,9.37,1.89,6,24.3097367324288,8.88,1.82,5,24.4395253636399,7.61,1.11,5,27.5725805828907,8.86,2.21,6,32.9291861423874,7.79,1.05,8,42.0039260069818,7.39,1.04,8,45.622899951669,5.79,3.91,9,48.0713480152159,5.28,0.74,8,"left","L","L",2,40,3,51,24,1
"416",2018121607,2545,28.67,5.72,3.25,4,15.797990378526,10.12,1.22,4,32.7968443603954,8.87,1.93,7,33.921509400379,9.68,0.86,7,34.0130474965123,9.21,1.08,7,34.6536650298349,9.02,1,8,37.2949889395345,9.62,0.88,7,37.924953526669,7.87,1.74,9,38.2008180540679,9.88,0.83,8,39.2092259551244,9.07,0.71,7,47.0637578185168,9.04,1.57,8,60.0320922507287,4.84,0.82,10,"left","C","C",3,22,7,63,17,1
"417",2018111105,3342,49.27,2.52,1.24,9,7.71749311629106,9.49,2.3,9,10.1751511045291,9.3,2.37,8,15.6737997945616,8.55,1.67,9,16.0293293683797,9.31,1.97,8,20.3437852918281,8.98,1.38,9,28.0855834904671,9.31,0.96,11,28.5773931631281,8.88,1.51,12,29.2503162376067,8.42,1.02,8,31.5554068267231,7.42,1.17,11,32.6139985282394,6.99,2.44,11,51.2490751136057,5.7,0.49,14,"left","C","C",4,13,-12,48,0,0
"418",2018101409,129,37.23,3.3,1.98,5,5.98546572958195,9.35,2.19,5,8.47894450978421,7.86,2.9,4,8.56400023353572,7.99,2.76,5,12.3776007368149,8.84,1.38,8,14.7420656625861,8.37,1.92,8,18.9517967485935,6.96,3.19,7,19.870057876111,8.33,2.22,8,22.1639820429453,8.1,2.58,8,33.418521810517,8.54,1,7,38.4561516535391,6.71,0.33,11,45.3242539927576,3.26,0.5,11,"right","R","R",1,28,0,46,3,0
"419",2019102800,138,28.14,6.48,2.61,4,7.83112380185628,9.68,2.01,4,24.5926594739162,8.45,2.53,7,25.7438633464366,9.37,1.31,7,26.8501638728705,7.95,2.19,7,30.2261558918762,9.01,0.9,7,32.1846624962885,9.38,1.2,7,32.2839418287173,9.42,1.97,8,33.1449241966247,9.59,1.25,7,33.469463694538,9.45,1.5,8,37.0055576907037,7.2,2,7,53.3385414123783,6.13,0.96,10,"right","","",1,25,0,58,2,1
"420",2019091510,2319,60.8,4.69,3.81,8,4.59570451617595,9.18,3.6,8,11.4902132269162,8.11,1.8,11,14.5594264996943,7.08,3.12,11,20.6345947379637,8.71,1.17,11,25.5418284388569,6.76,1.69,11,25.76,7.89,1.29,11,26.5656037010266,8.26,2.07,11,27.3682754297745,7.73,1.6,11,28.3556061476386,8.94,2.49,9,29.0285531847524,7.89,3.5,12,40.8345956267477,4.87,0.39,14,"right","R","R",2,13,11,36,10,0
"421",2018093006,2469,29.26,2.35,3.18,6,12.7989101098492,9.01,3.58,5,15.3277558696634,6.88,2.51,5,16.1506532375629,7.19,3.27,6,16.7393249565208,8.45,1.92,5,17.6696632678724,3.6,4.53,6,19.3085809939519,7.06,2.45,9,21.0524392885955,7.7,1.72,8,25.9863233259344,7.97,1.59,9,27.1961853942791,8.84,0.99,8,28.4529400941273,7.36,1.55,8,44.6482575247904,6.05,1.01,11,"left","C","C",3,29,24,52,7,1
"422",2020092012,4378,16.9,3.64,2.47,3,16.6160434520375,9.83,1.56,6,27.9135970451678,8.82,1.98,5,29.648988178351,9.49,0.98,5,33.1689161716207,9.4,1.14,8,33.8245369517455,8.01,1.49,9,33.9400058927514,8.39,2.01,9,37.8328137996634,7.7,2.75,8,39.8324114258728,6.95,1.3,8,49.1679092498349,8.48,1.9,9,50.9118070785157,8.62,0.78,8,62.6546829853922,4.53,0.76,11,"right","L","L",5,34,0,61,16,0
"423",2018093006,3313,48.25,2.34,2.52,8,9.39829771820408,4.98,2.18,7,11.1664139274881,4.06,2.76,8,14.8696805614647,6.51,1.76,8,16.7896426406282,8.12,1.52,8,17.8370989793744,7.74,3.76,8,19.435966659778,8.18,1.62,8,20.13287113156,1.39,2.56,8,24.1111696107841,6.87,0.88,11,26.1685555581503,6.04,1.13,11,28.331127757292,6.22,0.7,10,38.230831798432,5.02,0.72,11,"right","C","C",4,17,38,45,5,1
"424",2018110500,3200,55.57,0.72,1.66,8,6.55027480339566,8.62,3,8,15.9351749284405,7.6,3.19,7,16.8270645092957,8.49,1.42,8,18.8328914402436,6.11,3.15,11,19.2022967376301,8.31,2.69,11,20.6601548880932,7.47,2.2,11,21.4472119400168,8.72,2.79,11,22.9923900454042,6.48,2.52,10,24.6986639314761,7.33,1.27,10,34.6617267313676,3.35,3.78,10,40.5621523097579,5.7,0.53,11,"left","C","C",4,10,7,44,0,0
"425",2018092301,1907,22.49,2.54,3.88,1,3.30534415757271,6,7.04,1,8.29019903259265,8.54,3.33,4,17.0722025526878,8.01,2.46,4,22.5197690929547,8.67,1.69,4,27.7000288808514,7.53,1.32,5,29.1852702574432,7.04,1.78,5,31.9089658246707,7.66,1.15,5,38.0587085960625,7.49,0.96,7,38.1023844398221,6.92,0.67,8,40.1412132352773,7.84,1.13,8,48.9123103114134,3.12,0.82,8,"right","","",2,48,3,39,1,1
"426",2020092013,3302,25.88,2.25,1.4,5,9.04179185781226,8.94,2.34,5,25.4699548488018,8.57,2.81,8,25.5200822882686,8.52,2,8,27.3291419550633,8.68,1.07,8,28.6642983517825,8.23,0.57,7,30.586920407259,7.01,1.18,7,32.5239173532341,8.9,0.87,4,38.6294214297859,7.45,3.01,8,42.5640752278256,6.79,0.84,7,52.1906974469589,4.81,2.8,11,52.315233919003,5.58,0.43,11,"left","R","R",4,29,5,56,20,1
"427",2019122904,1514,42.03,5.28,3.05,4,9.7556393947296,8.61,2.54,7,24.4008606405594,8.98,1.52,8,30.9640565817853,8.44,0.81,10,31.0989195953814,9.35,0.68,7,33.1776807507698,8.78,3.06,8,36.7805655203941,7.74,1.11,8,38.8566416459271,6.85,2.38,11,41.3050808012767,9.4,1.03,10,42.8447674751538,8.39,1.85,9,54.5134130283548,5.92,0.99,10,67.7948796001586,5.95,3.27,15,"right","","",2,17,10,52,-1,1
"428",2020112206,463,39.6,2.91,1.91,6,4.16385638561178,8.92,2.18,6,14.1246026492783,9.04,2.82,9,14.7522100039282,7.49,2.01,9,19.2733806064219,8.69,1.05,9,21.3701099669609,7.89,1.61,9,33.3854369448716,7.99,2.24,8,34.2130925231848,7.09,2.18,8,35.3485798866093,8.47,2.12,8,36.2804465242643,8.63,1.3,8,40.5035603373333,8.28,0.66,11,49.8613617944797,5.26,0.62,11,"right","","",1,26,-3,46,2,1
"429",2019101700,2616,18.9,4.7,1.55,1,9.59460786066841,8.16,3.64,4,12.1606948814613,9.57,3.49,4,17.0733974357771,8.55,3.08,4,18.0910806752941,9.15,1.27,4,19.0203680300882,8.69,1.77,4,23.4571375065245,7.8,1.69,4,25.1672505451033,8.74,1.2,5,25.5388038091059,6.94,0.97,5,26.7191766340207,8.71,2.13,5,27.4582774405096,7.52,1.34,4,63.9166840504105,3.82,0.75,11,"left","R","R",3,38,-14,53,6,1
"430",2019090800,3872,37.29,1.02,3.09,4,4.14836112217825,7.22,2.6,4,5.08953828947184,2.15,3.36,4,6.09462057883835,5.42,3.7,4,14.579245522317,6.7,3.07,5,15.9623619806093,0.85,1.92,8,25.1440171810314,5.95,0.9,8,25.7717461573716,8.21,1.78,7,30.5823543894187,6.09,1.47,7,31.4101257558769,5.86,0.78,8,33.6086253809941,6.26,0.68,8,52.7641715560853,1.61,0.63,11,"right","R","R",4,33,3,40,16,0
"431",2018091603,1907,26.39,1.7,2.48,4,4.50014444212627,8.74,3.22,4,13.4238593556399,8.6,4.17,4,14.122528102291,9.39,2.28,5,18.851185639105,8.78,1.99,5,19.2638365856856,9.23,1.5,4,22.3828260056678,8.17,1.77,7,26.4081142833032,8.01,1.02,8,26.6449845186669,7.75,0.96,8,30.4249256367209,8.26,1.34,8,34.7508920748806,8.82,1.1,8,50.7179504712089,6.29,0.33,11,"left","C","C",2,27,3,56,0,0
"432",2020111506,4318,32.38,3.3,4.46,6,2.44902021224815,5.45,3.24,6,15.0245732052528,9.31,2.09,5,22.7882513589788,9.18,1.67,8,24.1567154224245,8.21,1.6,9,29.6292507498924,7.01,1.61,8,29.9134284227001,8.29,1.84,8,30.5997973849501,8.81,1.59,8,31.42593355813,8.25,0.77,8,32.0433019522021,6.47,2.82,8,33.0632197464191,7.18,0.69,8,47.9425416514394,4.86,0.75,11,"left","","",4,35,-3,43,0,0
"433",2020112211,1135,21.8,3.59,3.54,1,10.0729042485273,7.39,1.84,4,24.9070692776167,7.59,1.76,5,28.5315281749856,9.07,1.16,7,30.8365967642345,8.8,1.06,7,32.5374015557481,8.13,1.64,7,35.1589832048653,7.99,1.74,8,40.2697131849731,7.98,3.05,8,45.2814807620069,8.17,1.05,7,47.1241562258679,7.66,2.47,8,48.2916555939015,7.54,0.48,8,66.2405827269054,2.48,0.81,11,"left","R","R",2,37,0,52,6,0
"434",2019112404,713,37.86,3.03,1.9,5,2.62756541307728,10.19,0.83,5,10.653572170873,8.23,2.97,5,14.0596194827598,7.18,2.77,8,16.1099875853459,8.14,1.25,8,16.9691042780696,5.97,2.01,8,20.1591269652235,7.32,2.18,8,23.3846787448534,7.88,3.08,8,25.1273436717851,8.86,2.74,9,29.2500427350115,5.73,4.52,8,30.5420366053084,8.03,1.12,9,37.1820453982833,5.26,0.36,11,"left","L","L",1,35,-7,37,0,0
"435",2020111505,177,29.41,1.51,2.29,6,22.8593613209118,1.14,1.92,5,23.2868246010486,5.52,2.36,9,23.4114181543964,9.18,1.29,8,27.3779564613577,7.78,2.72,9,30.5231748021073,8.64,0.74,8,31.3152997750301,8.36,1.62,9,31.6287622268087,6.82,0.49,8,34.0989809231889,8.34,1.85,9,37.1568957260964,7.61,1.55,9,46.3619154047802,6.32,0.34,11,47.7223605870456,7.43,0.83,11,"right","C","C",1,33,0,48,13,0
"436",2019122908,1415,38.82,5.99,3.01,4,10.9406581154883,6.66,3.1,4,12.6287331114408,7.84,2.26,4,13.8437747742442,9.07,1.66,5,14.5215012997968,7.03,3.33,7,14.5695470073712,6.73,1.9,7,15.3290443276807,8.7,0.99,7,16.0180928952232,5.95,3.84,7,18.1592318119462,9.16,3.04,7,20.039785427993,6.69,2.78,7,23.1933136916655,7.91,1.42,8,44.9585153224614,4.65,0.16,11,"left","R","R",2,29,-4,43,15,1
"437",2018092300,2602,36.1,0.65,4.6,6,10.0667224060267,8.61,2.87,6,12.0527880592002,7.03,3.34,6,14.2931382138423,9.6,1.63,6,14.4478718155997,8.34,1.8,9,15.2064525777711,8.27,1.95,9,17.5315087770562,8.78,2.02,9,23.0568276222034,6.21,2,8,23.1965730227549,9.2,1.18,8,30.1144649628713,7.66,1.91,8,39.4797884999401,7.48,0.95,11,48.6929502084234,5.04,0.24,11,"right","L","L",3,25,5,49,6,1
"438",2019092206,1108,35.6,2.93,2.9,5,21.4859395884844,9.15,1.65,8,21.7665086773235,8.78,3.61,8,21.9476490768374,6.77,0.9,8,23.8555423329674,8.43,1.36,8,26.0629181021619,8.79,1.44,7,30.6177726165703,9.14,0.92,7,32.2200713841543,9,1.98,7,35.3046994039037,8.31,0.19,7,35.8264943861383,7.65,0.85,8,44.617317265833,6.5,1.58,10,46.5759787873535,6.58,0.36,11,"right","C","C",2,22,20,54,13,1
"439",2020092001,4564,32.74,2.55,3.57,6,15.9794680762534,9.69,2.2,6,19.6107750994192,8.81,1.8,5,20.4282867612534,7.25,0.51,8,23.6790709277201,8.66,0.89,8,24.6050807761324,7.88,2.83,5,26.26745514891,8.56,1.19,8,26.8485083384534,8.19,1.15,9,27.2466603458112,8.16,1.65,8,32.476674706626,7.89,0.6,9,34.5738701912297,7.49,3.15,8,46.8946158956441,5.41,0.29,11,"right","C","C",4,37,-9,42,3,1
"440",2020092706,3435,16.26,0.43,2.76,1,14.7354843829445,7.64,3.45,4,15.7708401805357,7.77,3,5,16.1781241186981,7.46,3.16,4,17.2791782212002,9.61,1.12,5,19.0242713395283,7.39,2.36,4,20.1881078855845,7.43,2.85,5,21.2311021852376,8.23,1.7,4,22.7172269434454,8.25,2,5,23.0451122800476,8.8,2.48,4,33.0486928637125,7.2,1.94,5,41.956154494901,7.17,1.15,8,"right","R","R",4,47,4,47,6,0
"441",2019092211,1209,30.28,3.11,2.34,6,5.18212311702452,10.03,2.31,6,29.4250267629445,9.61,1.56,9,29.4734541579368,9.25,1.92,8,32.1566478352455,8.94,1.02,9,32.5580251243837,8.85,1.19,9,34.5342684879816,7.93,1.64,9,35.6480041517053,8.39,1.14,8,43.0395225345263,8.25,0.38,8,53.9419400837604,6.87,1.09,11,57.200931810592,6.95,2.69,11,58.3309977627676,6.8,0.5,12,"left","L","L",2,21,0,59,0,0
"442",2019121501,3068,31.13,4.99,1.55,5,18.896827776111,7.92,1.45,8,19.3020335716214,8.41,2.34,4,22.1209425658131,8.88,0.43,8,22.3659585084118,8.64,1.65,8,25.2829784637807,9.4,1.66,9,27.7906495066236,7.43,2.48,8,31.8179069079033,7.8,2.42,9,34.7189775195065,8.9,0.99,7,34.8283361646806,7.82,2.83,8,35.1460324930141,7.57,1.83,8,53.2852784547477,4.47,0.66,11,"left","C","C",4,30,-17,50,9,1
"443",2018121604,215,29.23,4.28,2.68,5,7.00589037881696,6.05,4.89,4,12.8412226832183,8.38,2.29,4,12.9804853530213,4.34,2.04,5,13.3922104224807,8.57,1.95,5,15.3149110346747,7.31,1.64,5,19.3269656180167,7.62,3.26,5,20.5651963277767,6.91,2.44,8,20.5817030393503,8.21,3.19,8,21.850372994528,6.54,2.45,5,28.9505319467536,8.29,2.12,7,42.2874035618173,4.71,1.22,8,"left","C","C",1,43,0,38,4,1
"444",2020122600,978,54.31,4.54,2.8,8,8.6,6.22,5.51,8,13.3746663509786,8.6,1.77,7,13.8040754851602,8.94,2.13,8,17.2693051394664,8.93,1.56,8,18.1062005953762,7.79,1.71,11,19.0470496402986,5.95,4.44,11,20.1029351090829,7.77,3.82,11,26.6054505693852,5.89,1.99,11,28.583416520773,9.14,2.55,12,30.256833938798,7.73,0.66,11,36.7441328649895,5.71,1.82,11,"right","C","C",2,14,13,42,5,0
"445",2020101806,2310,49.86,3.74,3.13,8,21.6375345175923,9.23,2.18,7,28.0977899486775,9.16,1.55,11,31.1683172468454,8.77,0.64,11,31.4167105216316,8.4,0.54,11,32.3916532458595,7.92,1.34,11,33.128600936351,8.63,0.92,11,34.3129611080128,8.48,1.69,10,34.5662913833694,5.38,3.98,9,38.5318374853834,9.25,1.44,11,45.4233640321806,7.76,1.8,11,49.5776986154057,5.44,0.48,14,"left","R","R",3,2,17,59,16,1
"446",2019111001,276,26.83,3.15,2.76,4,8.17352433164544,8.82,4.19,4,16.9813927579572,9.01,3.25,4,24.5984227136619,9.14,1.87,5,29.5658722178122,7.99,2.88,8,30.7129060819715,8.91,1.61,7,31.8338766096748,9.38,1.45,8,36.1921441752212,8.47,0.89,7,36.540975630106,8.96,1.4,8,46.0327296605361,6.13,3.59,9,50.8438275506477,7.82,2.13,11,53.3607814785353,5.55,0.51,10,"left","R","R",1,30,7,53,8,0
"447",2018122310,128,22.18,2.49,1.57,1,15.9971247416528,9.6,2.41,5,23.0081246519572,6.85,1.4,4,27.8167665266831,9.33,1.26,8,31.9626297416217,8.03,0.64,7,32.0408255199519,8.63,1.65,8,33.1528882603009,9.39,1.19,7,35.5029026982302,8.8,0.24,8,37.393210613693,7.9,0.9,8,37.5121806884111,8.57,2.05,7,38.4411667356754,6.84,0.8,8,50.6048070839125,4.57,0.29,8,"left","R","R",1,40,0,48,11,1
"448",2019092912,1593,18.89,1.28,2.91,2,14.496489230155,8.09,3.9,5,20.3614586903787,8.17,1.61,5,21.6956792933524,8.8,1.5,5,27.7836948586757,7.3,2.83,4,31.3560201556256,8.89,1.78,8,32.052358727557,8.58,0.53,8,36.593580038034,6.8,1.53,8,37.46324732321,8.13,1.43,7,38.7615802051464,6.86,0.36,8,39.8805178000487,8.03,2.75,8,47.0510212429018,4.61,0.91,8,"right","C","C",2,48,-3,44,14,0
"449",2019111706,1782,46.04,4.32,0.48,6,5.15000970872871,7.52,2.99,9,15.7508729916789,9.95,1.71,9,25.3691623827039,9.54,1.5,8,26.3450716453761,8.81,1.15,9,27.0855404228898,9.87,0.96,12,27.7028698874322,8.32,1.72,12,30.2049664790412,7.97,1.36,11,31.2757861611823,8.08,2.25,12,36.5870373219806,8.37,1.28,11,38.6655324546294,7.01,2.55,11,48.7059349566354,5.09,0.52,11,"right","L","L",2,17,-13,47,7,1
"450",2019121600,1701,21.24,4.36,5.12,1,9.86802918520208,9.33,2.31,4,21.5735439833144,9.97,1.42,4,25.5925399286589,9.2,0.32,5,26.392159820674,8.76,2.56,5,28.2531290302508,9.19,1.86,5,36.5900150314263,8.77,1.52,8,39.454485169623,6.97,2.43,8,43.4499447640616,7.07,0.49,7,53.5125125554762,7.44,1.39,8,58.2752434572349,4.55,0.5,11,59.7885290001351,0.45,0.98,11,"left","","",2,42,17,48,2,1
"451",2019092210,2232,36.43,3.14,0.45,4,3.89133653132184,9.02,2.21,4,7.11025316004993,4.78,2.5,4,7.71260008038793,6.28,3.72,4,11.6723605153371,2.77,4.68,4,12.0659686722617,8.09,1.42,7,12.9894187706764,8.44,2.45,7,14.2775803272123,7.39,2.38,4,18.7981408655218,8.27,1.58,8,22.529192173711,7.76,3.7,7,30.4488242794365,8.5,1.84,8,46.2106405495531,4.42,0.28,11,"right","R","R",3,28,10,46,0,1
"452",2018121601,3369,36.85,3.69,1.15,4,7.11424627068813,8.85,4,5,15.2692370470826,5.96,3.74,7,21.5472805708748,9.44,1.98,8,23.3537769964518,8.94,1.02,7,29.2343359767244,8.45,2.82,7,30.123089151015,8.34,0.78,8,37.3750826086044,8.62,0.96,10,39.6784122666218,7.49,1.92,11,44.7495631263591,4.88,1.13,11,49.5506306720712,6.08,0.13,11,51.4651192556667,5.82,1.07,11,"right","R","R",4,26,-8,48,12,0
"453",2018100706,2928,34.84,1.75,0.62,6,5.75640512820284,9.86,1.55,6,9.19592300968206,9.01,2.55,6,9.31504159947769,6.74,2.14,6,12.3939662739577,8.13,2.3,5,17.8646382555035,7.6,1.77,9,18.5261976670875,9.14,1.11,5,21.8135393735175,8.45,1.02,9,28.5671034583487,8.33,2.29,9,29.9983366205528,7.48,0.91,8,31.0918397654433,8.03,0.6,8,51.8144535819881,3.39,0.63,11,"left","L","L",3,30,14,45,10,1
"454",2018112506,3125,16.66,1.45,1.57,2,12.0819286539857,8.94,2.41,5,14.3839667685934,6.99,2.23,5,20.4140196923585,8.34,2.06,5,23.7315401944332,8.06,1.82,5,28.0511853581983,8.39,1.45,5,28.1082478998603,8.41,0.9,5,29.9868304427127,8.12,1.48,6,33.6593419424682,8.22,1.08,8,36.5051914116335,6.91,1.18,8,46.0799793836759,6.07,3.04,7,49.1367571172539,4.8,1.15,8,"right","R","R",3,45,5,49,16,0
"455",2018120906,599,30.71,0.58,4.44,4,8.78319417979586,10.44,1.31,4,19.13590342785,8.88,1.72,7,19.2313598063163,7.79,1.94,7,19.2709548284458,4.47,2.94,7,26.6338881877956,8.33,2.77,7,26.9761746732186,8.22,1.05,8,31.1088685104425,6.67,0.63,8,32.1483592116301,8.58,3.4,7,35.6451581564734,6.78,0.81,8,43.775895193588,8.06,0.91,8,51.1759728779043,4.93,1.11,10,"left","R","R",1,32,1,47,7,1
"456",2018112501,731,25.85,2.57,3.45,4,8.61443555899051,6.19,2.28,4,16.2031169840867,7.24,3.28,4,18.9098413531156,8.82,1.74,4,19.7760587580033,8.23,2.03,4,23.0132353223096,9.19,1.34,5,23.7153473514516,9.37,1.74,7,25.3502583813262,8.26,1.95,8,27.1339363159863,9.52,1.65,7,27.7996402854425,8.49,1.58,8,35.4186292789543,7.28,1.71,8,48.0859438921604,6.39,0.25,8,"right","L","L",1,35,7,49,-2,1
"457",2020112201,2054,36.9,0.9,1.43,5,15.2073929389623,6.72,3.22,8,22.4226782521625,9.21,1.37,8,24.2250531475165,8.79,1.46,8,26.0188719970717,8.43,1.92,8,29.9447224064609,8.95,1.02,9,32.0199953154275,6.25,2.58,8,32.4518874643679,8.25,1.03,7,32.6636097209111,8.14,2.32,9,33.2518044623145,8.04,1.2,8,34.8254059559971,7.61,3.21,8,43.0431004924134,6.63,1.04,11,"right","L","L",3,30,7,43,7,1
"458",2018092312,931,41.23,4.09,2.32,5,1.63294213002175,8.25,2.94,6,14.6588301033882,5.27,2.58,8,16.1382186129696,8.54,2.46,9,18.9542211657456,8.2,1.68,8,19.0928389717192,7.56,1.43,9,21.9218635156777,8.26,1.58,8,26.5953849379925,8.92,1.51,9,37.3862461341066,6.4,1.82,7,38.1902448277044,7.42,1.07,11,46.0272202071774,6.89,1.91,10,52.4966294156111,4.58,0.23,11,"right","","",1,21,0,48,0,1
"459",2019112800,869,25.7,2.41,5.95,6,1.58596973489408,4.77,3.29,6,8.05859168837831,8.94,2.76,6,18.3197489065762,8.64,1.62,6,31.7446845944325,4.33,1.46,8,32.1495334336285,6.13,3.22,8,33.6817606428168,6.16,0.9,9,36.6194074228407,7.11,3.91,8,41.9711388932919,2.69,3.65,8,42.8618863327315,0.74,0.71,8,43.9207217609183,0.24,0.47,8,45.9526930658041,4.75,2.89,7,"left","","",1,51,-7,34,0,0
"460",2018112600,3109,43.58,1.88,2.78,6,10.3700433943162,9.16,2.36,9,22.2433473200416,9.06,1.33,9,24.5346815752722,8.61,1.25,9,24.9024115298097,9.37,1.52,9,30.4849372641638,8.49,0.25,8,33.3603387272971,8.45,0.75,8,35.3460634300342,7.23,1.33,12,36.7011116997837,7.48,1.63,11,37.5460064454264,7.95,2.93,12,52.1772843294858,4.96,1.52,11,55.7071315003744,4.75,0.45,15,"left","L","L",4,12,10,55,7,1
"461",2018092700,3422,33.84,3.8,1.39,5,5.58595560311751,5.74,4.79,5,16.342891421043,8.91,2.71,6,25.7627424782378,6.5,1.89,8,26.0168810582668,8.06,1.47,8,27.4769667175982,8.8,1.54,8,29.3086011266317,6.43,1.99,8,29.6159298351411,8.81,0.85,8,35.4288244230598,8.43,1.64,9,35.5352050789073,7.79,1.1,8,38.2420004706867,7.54,0.84,7,44.6390434485328,5.74,0.17,11,"right","C","C",4,31,10,48,4,1
