"","gameId","playId","off2_dist","off2_s","off2_a","off3_dist","off3_s","off3_a","off4_dist","off4_s","off4_a","off5_dist","off5_s","off5_a","off6_dist","off6_s","off6_a","off7_dist","off7_s","off7_a","off8_dist","off8_s","off8_a","off9_dist","off9_s","off9_a","off10_dist","off10_s","off10_a","off11_dist","off11_s","off11_a","return_x","return_s","return_a","return_zone","def1_dist","def1_s","def1_a","def2_dist","def2_s","def2_a","def3_dist","def3_s","def3_a","def4_dist","def4_s","def4_a","def5_dist","def5_s","def5_a","def6_dist","def6_s","def6_a","def7_dist","def7_s","def7_a","def8_dist","def8_s","def8_a","def9_dist","def9_s","def9_a","def10_dist","def10_s","def10_a","def11_dist","def11_s","def11_a","def1_zone","def2_zone","def3_zone","def4_zone","def5_zone","def6_zone","def7_zone","def8_zone","def9_zone","def10_zone","def11_zone","def1_side","def2_side","def3_side","def4_side","def5_side","def6_side","def7_side","def8_side","def9_side","def10_side","def11_side","playDirection","returnDirectionIntended","returnDirectionActual","quarter","yardlineTotal","receiveTeamScoreDif","kickLength","kickReturnYardage","receiveTeamHome"
"447","2018122310","128",16.3732709010753,9.84,1.14,22.1204068678675,5.21,2.02,24.5301651033987,3.66,4.47,28.501096470136,8.32,1.86,33.0430325484814,7.36,1.57,33.8945497093559,9.21,1.55,35.0469656318489,7.51,0.87,35.5147701667912,7.91,0.18,38.4911937980624,7.73,1.22,42.0100190430807,7.64,0.99,22.18,2.49,1.57,"1",15.9971247416528,9.6,2.41,23.0081246519572,6.85,1.4,27.8167665266831,9.33,1.26,31.9626297416217,8.03,0.64,32.0408255199519,8.63,1.65,33.1528882603009,9.39,1.19,35.5029026982302,8.8,0.24,37.393210613693,7.9,0.9,37.5121806884111,8.57,2.05,38.4411667356754,6.84,0.8,50.6048070839125,4.57,0.29,"5","4","8","7","8","7","8","8","7","8","8","C","L","C","L","C","L","C","C","L","C","C","left","R","R",1,40,0,48,11,1
"448","2019092912","1593",14.9782408846967,8.3,4.07,17.5516722849989,6.55,1.2,17.8074254175049,5.86,1.47,20.2100222661926,8.19,2.74,27.8977651434662,7.7,2.9,33.8509231779578,8.16,0.86,36.2963496787211,8.29,1.27,41.457537312291,5.94,0.9,42.1590097132274,5.38,1,42.7634633770465,6.43,2.16,18.89,1.28,2.91,"2",14.496489230155,8.09,3.9,20.3614586903787,8.17,1.61,21.6956792933524,8.8,1.5,27.7836948586757,7.3,2.83,31.3560201556256,8.89,1.78,32.052358727557,8.58,0.53,36.593580038034,6.8,1.53,37.46324732321,8.13,1.43,38.7615802051464,6.86,0.36,39.8805178000487,8.03,2.75,47.0510212429018,4.61,0.91,"5","5","5","4","8","8","8","7","8","8","8","C","C","C","L","C","C","C","L","C","C","C","right","C","C",2,48,-3,44,14,0
"449","2019111706","1782",4.99264458979406,7.55,3.04,23.8690112907929,8.58,1.13,26.3385383041656,9.07,0.59,28.118268083223,8.41,2.27,28.1291468054045,8.87,1.71,28.3358783170736,8.28,1.05,35.340244764291,8.78,0.43,37.5049063457036,7.66,0.89,39.2849907725584,7.61,0.99,45.1152446518912,5.81,1.26,46.04,4.32,0.48,"6",5.15000970872871,7.52,2.99,15.7508729916789,9.95,1.71,25.3691623827039,9.54,1.5,26.3450716453761,8.81,1.15,27.0855404228898,9.87,0.96,27.7028698874322,8.32,1.72,30.2049664790412,7.97,1.36,31.2757861611823,8.08,2.25,36.5870373219806,8.37,1.28,38.6655324546294,7.01,2.55,48.7059349566354,5.09,0.52,"9","9","8","9","12","12","11","12","11","11","11","R","R","C","R","R","R","C","R","C","C","C","right","L","L",2,17,-13,47,7,1
"450","2019121600","1701",12.9674091475514,7.96,1.45,15.5268155138135,7.53,4.2,21.7572838378323,9.42,2.16,26.1558119736322,9.32,0.38,29.1609396282081,6.91,1.8,31.2633091658577,8.26,1,36.9137183171785,6.75,2.44,38.0852359845649,7.66,1.61,53.3349416424168,3.92,1.1,57.3317433888069,4.43,1.95,21.24,4.36,5.12,"1",9.86802918520208,9.33,2.31,21.5735439833144,9.97,1.42,25.5925399286589,9.2,0.32,26.392159820674,8.76,2.56,28.2531290302508,9.19,1.86,36.5900150314263,8.77,1.52,39.454485169623,6.97,2.43,43.4499447640616,7.07,0.49,53.5125125554762,7.44,1.39,58.2752434572349,4.55,0.5,59.7885290001351,0.45,0.98,"4","4","5","5","5","8","8","7","8","11","11","L","L","C","C","C","C","C","L","C","C","C","left","","",2,42,17,48,2,1
"451","2019092210","2232",7.05853384209496,4.76,1.91,7.51888954567094,2.89,4.84,7.7924322262051,6.88,4.17,10.8686751722554,6.84,3.98,15.0900927763881,2.83,1.04,15.1113798178723,6.64,1.98,16.0052022792591,7.5,2.22,20.2182021950519,8.49,1.34,29.0102912774071,6.66,1.56,41.4890696449077,6.41,1.08,36.43,3.14,0.45,"4",3.89133653132184,9.02,2.21,7.11025316004993,4.78,2.5,7.71260008038793,6.28,3.72,11.6723605153371,2.77,4.68,12.0659686722617,8.09,1.42,12.9894187706764,8.44,2.45,14.2775803272123,7.39,2.38,18.7981408655218,8.27,1.58,22.529192173711,7.76,3.7,30.4488242794365,8.5,1.84,46.2106405495531,4.42,0.28,"4","4","4","4","7","7","4","8","7","8","11","L","L","L","L","L","L","L","C","L","C","C","right","R","R",3,28,10,46,0,1
"452","2018121601","3369",14.5450369542329,6.39,1.77,17.0331089352473,7.16,2.22,28.6852052459103,6.7,2.85,30.8055725478362,8.94,1.3,35.9214281453285,7.43,0.81,36.3866184194135,7.18,0.93,41.9184553627636,7.05,1.41,48.1441221749862,7.89,0.43,52.8141837009719,6.66,0.49,53.6550323828064,6.17,0.92,36.85,3.69,1.15,"4",7.11424627068813,8.85,4,15.2692370470826,5.96,3.74,21.5472805708748,9.44,1.98,23.3537769964518,8.94,1.02,29.2343359767244,8.45,2.82,30.123089151015,8.34,0.78,37.3750826086044,8.62,0.96,39.6784122666218,7.49,1.92,44.7495631263591,4.88,1.13,49.5506306720712,6.08,0.13,51.4651192556667,5.82,1.07,"5","7","8","7","7","8","10","11","11","11","11","C","L","C","L","L","C","L","C","C","C","C","right","R","R",4,26,-8,48,12,0
"453","2018100706","2928",8.90849594488318,6.61,2.09,10.5744787105559,6.79,2.09,10.7046018141732,8.67,3.45,11.926613098445,6.04,2.64,14.1927093960244,6.43,2.44,21.6453805695349,8.64,1.51,22.9316375342015,8.56,0.39,29.998208279829,7.81,1.35,31.621582819334,7.78,1.04,52.2010239363176,4.33,0.62,34.84,1.75,0.62,"6",5.75640512820284,9.86,1.55,9.19592300968206,9.01,2.55,9.31504159947769,6.74,2.14,12.3939662739577,8.13,2.3,17.8646382555035,7.6,1.77,18.5261976670875,9.14,1.11,21.8135393735175,8.45,1.02,28.5671034583487,8.33,2.29,29.9983366205528,7.48,0.91,31.0918397654433,8.03,0.6,51.8144535819881,3.39,0.63,"6","6","6","5","9","5","9","9","8","8","11","R","R","R","C","R","C","R","R","C","C","C","left","L","L",3,30,14,45,10,1
"454","2018112506","3125",13.8776438922463,7.41,1.64,15.5204639105924,5.76,2.31,29.940026720095,7.04,0.97,36.4624327219126,6.1,1.8,36.9018874856016,7.14,1.75,38.4118757677883,6.06,1.84,43.9513936070291,6.18,1.68,45.2445411071877,6.45,3.54,48.5697869050298,6.14,0.81,51.4373405222315,5.69,1.06,16.66,1.45,1.57,"2",12.0819286539857,8.94,2.41,14.3839667685934,6.99,2.23,20.4140196923585,8.34,2.06,23.7315401944332,8.06,1.82,28.0511853581983,8.39,1.45,28.1082478998603,8.41,0.9,29.9868304427127,8.12,1.48,33.6593419424682,8.22,1.08,36.5051914116335,6.91,1.18,46.0799793836759,6.07,3.04,49.1367571172539,4.8,1.15,"5","5","5","5","5","5","6","8","8","7","8","C","C","C","C","C","C","R","C","C","L","C","right","R","R",3,45,5,49,16,0
"455","2018120906","599",9.07280000881756,9.66,2.24,17.4465870587918,3.9,2.31,18.6414430771869,3.2,2.55,23.6830107883267,5.74,1.69,28.0255044557631,6.69,1.51,33.3569318133428,6.54,1.83,41.5633540513756,4.44,1.23,41.7347061808275,4.42,2.31,43.6804784772328,4.24,1.27,45.5905659100652,5.05,1.36,30.71,0.58,4.44,"4",8.78319417979586,10.44,1.31,19.13590342785,8.88,1.72,19.2313598063163,7.79,1.94,19.2709548284458,4.47,2.94,26.6338881877956,8.33,2.77,26.9761746732186,8.22,1.05,31.1088685104425,6.67,0.63,32.1483592116301,8.58,3.4,35.6451581564734,6.78,0.81,43.775895193588,8.06,0.91,51.1759728779043,4.93,1.11,"4","7","7","7","7","8","8","7","8","8","10","L","L","L","L","L","C","C","L","C","C","L","left","R","R",1,32,1,47,7,1
"456","2018112501","731",7.19173136316979,6.23,2.56,8.66516012546797,5.89,2.4,15.5879344366083,7.34,1.9,16.422268418218,6.56,2.95,16.9395926751501,7.67,1.89,19.1803493190296,8.83,1.37,24.9919767125372,8.81,1.94,28.4007130192184,9.25,1.56,28.6063629285514,7.84,1.84,41.119474704816,8.34,1.25,25.85,2.57,3.45,"4",8.61443555899051,6.19,2.28,16.2031169840867,7.24,3.28,18.9098413531156,8.82,1.74,19.7760587580033,8.23,2.03,23.0132353223096,9.19,1.34,23.7153473514516,9.37,1.74,25.3502583813262,8.26,1.95,27.1339363159863,9.52,1.65,27.7996402854425,8.49,1.58,35.4186292789543,7.28,1.71,48.0859438921604,6.39,0.25,"4","4","4","4","5","7","8","7","8","8","8","L","L","L","L","C","L","C","L","C","C","C","right","L","L",1,35,7,49,-2,1
"457","2020112201","2054",14.2560899267646,7.75,2.43,25.8443127205968,8.93,0.88,26.3640740402541,8.35,1.85,27.5860417602816,5.95,1.89,29.2610611564242,8.21,2.32,32.045381882574,7.79,2.04,32.456711170419,7.88,1.19,33.6740152046055,4.71,2.35,33.834155819231,8.5,0.75,42.1016032948865,8.28,1.78,36.9,0.9,1.43,"5",15.2073929389623,6.72,3.22,22.4226782521625,9.21,1.37,24.2250531475165,8.79,1.46,26.0188719970717,8.43,1.92,29.9447224064609,8.95,1.02,32.0199953154275,6.25,2.58,32.4518874643679,8.25,1.03,32.6636097209111,8.14,2.32,33.2518044623145,8.04,1.2,34.8254059559971,7.61,3.21,43.0431004924134,6.63,1.04,"8","8","8","8","9","8","7","9","8","8","11","C","C","C","C","R","C","L","R","C","C","C","right","L","L",3,30,7,43,7,1
"458","2018092312","931",5.37819672380994,6.53,3.73,9.80942913731477,1.65,3.73,13.9867973460689,5.61,3.2,14.8675283756245,5.7,2.95,18.4992567418261,9.11,3.03,19.3847156285564,6.77,2.75,26,8.87,1.78,36.6831909735236,6.33,1.99,38.5445716022373,6.95,1.25,44.3076392961756,7.54,1.45,41.23,4.09,2.32,"5",1.63294213002175,8.25,2.94,14.6588301033882,5.27,2.58,16.1382186129696,8.54,2.46,18.9542211657456,8.2,1.68,19.0928389717192,7.56,1.43,21.9218635156777,8.26,1.58,26.5953849379925,8.92,1.51,37.3862461341066,6.4,1.82,38.1902448277044,7.42,1.07,46.0272202071774,6.89,1.91,52.4966294156111,4.58,0.23,"6","8","9","8","9","8","9","7","11","10","11","R","C","R","C","R","C","R","L","C","L","C","right","","",1,21,0,48,0,1
"459","2019112800","869",9.20436852804146,7.03,3.73,10.4744737337968,4.43,2.54,30.0929975243411,5.41,2.06,30.9561512465616,6.37,3.8,35.2017229691957,4.05,1.09,36.1329281957607,6.74,3.64,42.5842517839635,0.66,0.93,42.9978650632796,3.77,1.58,43.7356902312059,1.21,1.36,47.1247408480938,4.14,3.1,25.7,2.41,5.95,"6",1.58596973489408,4.77,3.29,8.05859168837831,8.94,2.76,18.3197489065762,8.64,1.62,31.7446845944325,4.33,1.46,32.1495334336285,6.13,3.22,33.6817606428168,6.16,0.9,36.6194074228407,7.11,3.91,41.9711388932919,2.69,3.65,42.8618863327315,0.74,0.71,43.9207217609183,0.24,0.47,45.9526930658041,4.75,2.89,"6","6","6","8","8","9","8","8","8","8","7","R","R","R","C","C","R","C","C","C","C","L","left","","",1,51,-7,34,0,0
"460","2018112600","3109",12.2904841239066,8.54,2.1,14.5530340479228,8.47,2.76,16.1878998020126,7.35,2.08,26.8107907380592,8.55,1.12,30.5830606709008,7.09,1.65,33.4769950861782,8.96,0.73,33.8386820074305,6.4,2.53,37.3613931753087,6.72,1.41,37.7294487105232,7.17,1.95,51.3815239166765,4.3,1.69,43.58,1.88,2.78,"6",10.3700433943162,9.16,2.36,22.2433473200416,9.06,1.33,24.5346815752722,8.61,1.25,24.9024115298097,9.37,1.52,30.4849372641638,8.49,0.25,33.3603387272971,8.45,0.75,35.3460634300342,7.23,1.33,36.7011116997837,7.48,1.63,37.5460064454264,7.95,2.93,52.1772843294858,4.96,1.52,55.7071315003744,4.75,0.45,"9","9","9","9","8","8","12","11","12","11","15","R","R","R","R","C","C","R","C","R","C","R","left","L","L",4,12,10,55,7,1
"461","2018092700","3422",5.47515296589966,6.05,5.46,15.6767503010031,5.36,2.3,16.9208805917423,8.83,2.83,20.0696836048803,6.41,2.85,31.8934852281779,8.02,2.65,33.8203163793599,7.41,1.34,36.1012922206394,7.7,1.04,45.747745299632,7.71,1.06,49.3302280554226,4.45,0.77,58.8204080230663,6.33,0.23,33.84,3.8,1.39,"5",5.58595560311751,5.74,4.79,16.342891421043,8.91,2.71,25.7627424782378,6.5,1.89,26.0168810582668,8.06,1.47,27.4769667175982,8.8,1.54,29.3086011266317,6.43,1.99,29.6159298351411,8.81,0.85,35.4288244230598,8.43,1.64,35.5352050789073,7.79,1.1,38.2420004706867,7.54,0.84,44.6390434485328,5.74,0.17,"5","6","8","8","8","8","8","9","8","7","11","C","R","C","C","C","C","C","R","C","L","C","right","C","C",4,31,10,48,4,1
"462","2019121600","3271",7.39260441251931,7.56,3.84,12.8580752836496,6.93,2.85,16.4364381786323,7.94,3.82,17.1995145280325,6.79,3.57,19.2542800436682,6.85,2.87,21.499490691642,7.08,2.37,33.1875955742503,7.53,0.47,38.1311893336675,7.07,1.44,42.8651490140884,6.67,0.56,50.3949064886522,2.98,3.09,29.12,5.25,0.13,"4",6.30848634776996,8.55,3.61,12.4881103454446,7.39,2.75,15.5270505892136,8.19,3.56,20.2241143192972,6.4,3.56,21.3610861147087,7.27,2.33,24.7871256905677,8.1,2.29,34.2600233508385,9.19,0.28,34.4109401208395,7.42,2.38,38.9980986716019,8.47,1.73,47.47222451076,5.16,0.66,51.2444855569846,2.75,3.02,"4","5","5","4","8","8","7","8","8","11","10","L","C","C","L","C","C","L","C","C","C","L","left","R","R",4,36,34,44,12,1
"463","2018123007","2554",18.1585241691058,8.44,1.88,19.1308572730027,8.11,1.53,22.7646919592601,6.28,2.15,28.6224684470086,1.2,2.34,34.4564609326031,7.81,0.95,44.2393942092339,7.59,0.61,44.661522589361,7.04,0.58,49.0349140918999,6,2.8,52.2430665256166,3.94,0.57,52.9408962901083,4.23,0.35,35.83,0.73,3.66,"4",13.2833015474316,8.31,2.66,16.5241671499655,9.12,1.46,17.5893661056901,9.12,0.81,25.2085005504096,7.3,2.15,31.1638460399226,7.93,1.04,33.9502842403418,8.4,0.62,44.39966779155,7.46,0.83,45.4904088792352,7.44,2.73,46.6828416015992,7.25,1.5,52.6489145187249,4.24,0.71,53.2814461140086,5.65,0.67,"7","7","7","7","8","8","11","11","11","10","10","L","L","L","L","C","C","C","C","C","L","L","left","C","C",3,23,-23,51,2,1
"464","2018091607","1567",6.28805216263351,5.56,4.03,6.75399141249084,5.21,4.49,8.75605504779407,9.11,2.65,14.5256875912984,7.97,2.3,16.4775878088997,9.24,1.4,24.7522928230902,7.91,2.87,28.0216505580953,8.9,1.82,28.2345674661398,5.71,0.55,29.6217369510972,7.03,2.31,32.0975076914081,7.45,1.16,51.65,1.54,1.31,"9",7.76705864533029,4.78,3.53,8.309566775711,9.05,2.45,13.9610923641383,7.95,1.91,15.8585056042491,8.2,2.23,16.1888016851155,9.64,1.34,25.0281002075667,7.07,3.55,27.6256257847673,8.96,1.31,28.6098234877463,6.95,0.98,29.2851634791408,8.97,1.14,30.0167986301004,7.11,1.91,44.9924904845242,4.52,0.47,"9","9","9","9","9","12","12","8","11","11","12","R","R","R","R","R","R","R","C","C","C","R","left","L","L",2,13,-14,46,6,0
"465","2020111507","1107",17.2068387567269,9.39,0.62,19.8777513818842,9.8,2.28,22.463180985782,7.22,1.21,24.1064721599823,6.65,2.65,39.5877380005476,7.86,0.93,44.0618315552134,6.35,3.55,45.846217946522,7.1,0.84,46.2685054869941,8.05,0.96,50.2686234146112,6.76,1.44,50.5900632535679,6.02,1.74,49.63,1.89,1.04,"8",19.3692746379414,9.99,2.07,23.988074120279,7.64,2.5,36.1111630939797,9.14,2.33,36.6462508314288,8.93,1.53,38.038414793469,8.4,2.67,44.824468764281,6.87,0.93,46.6192685485304,7.25,2.03,46.8760674545124,8.86,1.01,51.5308839435149,7.37,1.51,51.9600962277785,6.27,2.74,55.6760603850524,4.19,0.77,"7","11","12","10","11","11","14","10","15","14","14","L","C","R","L","C","C","C","L","R","C","C","left","R","R",2,2,4,58,4,1
"466","2019122212","753",7.10978199384482,5.88,2.28,13.4905337181299,8.05,2.21,27.2860770357338,6.64,1.09,29.3600715257984,7.44,1.15,30.9291205823897,6.92,2.75,33.8382653219695,7.45,2.46,34.7892641485847,7.15,1.37,35.5773031580529,6.28,1.13,37.3092012779689,7.53,1.27,46.5847882897411,5.09,1.43,37.66,1.37,0.26,"4",1.00463923873199,5.22,5.41,12.8097619025492,9.01,2.25,21.7508666494004,8.58,1.39,25.1377047480473,7.77,1.21,30.7537396100052,7.97,1.7,31.3587818640967,7.86,1.74,32.6001288341013,7.12,1.16,36.1890660282909,7.82,1.38,41.9019343228925,5.24,1.26,42.846073332337,5.84,0.16,42.9556515490104,6.47,2.05,"4","8","8","8","8","7","8","10","11","11","11","L","C","C","C","C","L","C","L","C","C","C","left","","",1,32,10,40,1,1
"467","2020110802","656",3.94555446040224,5.35,2.93,21.1697236637609,8.06,1.44,21.5902315874564,6.96,1.77,31.779057569412,6.06,1.71,32.2886977129769,7.94,1.83,37.5009866536869,7.46,0.64,38.6206227293139,7.84,1.33,40.9624828349064,6.44,0.86,42.452177800438,6.94,1.65,43.2576894898468,5.36,1.15,27.95,3.11,3.63,"4",4.52301890334321,3.77,3.9,19.2648825586869,9.34,1.38,21.8328857460483,8.32,1.79,22.4350016714954,6.13,2.86,22.7121575373191,9,1.97,29.9378355931086,8.5,0.4,30.424730072755,9.58,0.9,32.9471000241296,7.25,2.43,33.9729362875804,8.87,1.53,37.8560563186394,7.84,2.05,55.1400906781989,4.38,1.62,"4","4","7","5","5","8","8","8","8","8","11","L","L","L","C","C","C","C","C","C","C","C","left","R","R",1,39,7,43,9,1
"468","2020120602","2726",18.5640728289888,7.97,0.82,20.5045799761907,9.61,1.35,20.7411667945658,7.31,1.38,25.620704518026,8.83,3.29,30.7854023848966,5.55,2.3,32.6522663838209,6.1,1.87,36.0091169011405,9.68,1.47,36.7211887062497,6.97,2.54,45.803498774657,7.56,2.6,56.8357721861857,5.99,0.82,36.82,0.38,1.52,"4",18.3080446798668,8.83,0.89,19.7708194063878,9.02,1.75,25.5063697926616,8.65,1.4,25.9888149017996,7.93,2.23,32.5215805273975,9.04,1.71,32.8174222022389,8.21,2.21,34.2499182480776,9.04,0.84,37.0100661982656,7.93,1.83,42.7692424529591,8.35,0.92,47.5544424843778,6.64,4.46,53.6829479443892,5.04,0.24,"8","7","7","7","7","8","7","8","11","12","11","C","L","L","L","L","C","L","C","C","R","C","left","L","L",3,19,4,54,13,0
"469","2018110500","2728",14.8161432228499,9.96,1.52,15.3211781531317,8.7,2.58,19.5598415126504,9.69,1.11,21.9956586625634,9.38,2.2,23.6084137544224,8.94,1.82,30.4514301798783,6.13,2.21,31.6089939732349,4.87,4.5,32.0232930848781,6.75,3.18,40.8544832301181,6.34,2.08,41.1574112402615,5.82,1.37,24.78,1.22,2.87,"4",15.0549028558805,9.09,1.11,18.768708000286,9.52,1.7,19.0147574267988,8.74,2.03,23.6148131476834,9.06,0.94,24.7985685070731,8.84,1.19,27.3112907054939,8.43,1.37,29.7759970445995,6.48,1.74,30.8037546412771,6.39,2.34,32.5411247500759,5.41,4.92,42.1367072752487,6.93,4.98,47.4680945478118,5.28,0.64,"4","5","4","5","7","7","8","7","6","9","8","L","C","L","C","L","L","C","L","R","R","C","right","C","C",3,39,7,47,11,0
"470","2019100300","1021",13.2513735137155,7.57,2.2,20.8643667529115,3.36,0.77,23.644223396001,7.88,1.37,24.149567283908,7.11,2.41,24.2222088175294,8.77,1.52,24.4057739070082,7.54,0.28,27.6513724794991,8.97,1.51,39.8932826425703,7.66,0.78,42.9825755393974,8.02,0.78,49.5996491923078,5.44,1.65,26.64,2.56,1.47,"5",9.53323135143588,9.99,1.85,13.9964459774616,9.04,1.17,18.1883754084855,8.94,1.68,24.3524536751433,7.97,1.54,25.0235828769583,7.99,1.29,25.0807196866438,8.86,1.15,27.5771644662754,9.18,1.55,27.9226664199535,9.09,1.79,41.0809943891333,8.78,0.51,48.6876596274662,8.26,0.19,50.7998818896265,5.99,0.71,"5","5","5","7","8","8","8","7","7","11","11","C","C","C","L","C","C","C","L","L","C","C","left","C","C",1,25,1,59,0,1
"471","2018091611","797",17.930401557132,9.16,1.56,19.4871162566451,5.52,2.59,22.1675889532443,8.73,1.5,24.2764597913287,6.4,1.6,28.3783649987098,9.06,0.35,30.9317830071272,7.98,2.02,31.8686962394134,7.23,1.08,34.3228466185426,7.33,1.46,41.3800434992522,6.77,2.68,43.6127802369902,7.92,1.57,31.74,3.83,3,"4",17.6936429262038,8.9,2.23,21.6336797609653,9.05,1.11,22.1501106092046,10.16,1.38,26.9513209323773,9.16,1.68,27.4201622898188,9.22,1.08,29.7411802052306,8.19,2.09,30.206019267689,8.54,1.3,35.3534496195209,7.46,1.7,41.5915916983229,7.22,2.95,49.8134640433688,8.5,0.89,52.9000236294843,5.14,1.4,"5","7","7","8","7","8","7","8","8","11","11","C","L","L","C","L","C","L","C","C","C","C","left","R","R",1,27,3,51,7,0
"472","2020112901","154",25.7877199457416,9.04,0.82,26.6363154358856,8.26,3.18,27.686075922745,7.32,2.32,28.6692378691865,6.5,3.26,29.9076211023211,8.39,1.95,34.2078032033628,9.05,2.26,37.1956583487912,9.39,1.86,42.8380415051856,7.85,0.58,44.7126212606687,7.14,2.89,51.3092135975597,7.5,1.94,29.2,0.1,3.04,"5",25.5164143249007,9.15,1.25,27.5855034393067,8.26,1.67,28.2400442634214,6.12,3.63,31.2612875614553,8.32,2.35,33.3694021522712,9.22,1.58,34.179025732165,7.12,2.22,36.4531493838324,8.97,1.91,42.7996553724443,7.81,1.57,43.4575850686621,7.49,0.08,49.3494447790449,7.61,1.96,53.3328201016972,4.67,0.75,"7","7","8","8","8","8","7","8","11","12","11","L","L","C","C","C","C","L","C","C","R","C","left","C","C",1,25,0,56,18,1
"473","2018102804","3842",10.607907427952,9.35,1.48,20.7879965364631,8.73,1.23,44.2563091547409,7.88,1.11,48.5365552959828,8.19,0.46,48.8512927157511,7.46,0.93,51.854308403449,6.77,0.49,52.1731041821358,8.42,1.11,53.5180539631254,7.5,0.35,56.0671918326574,7.07,1.08,67.6163360438881,5,0.76,30,2.63,3.04,"6",10.0361147861112,9.34,2.37,19.0207702262553,9.79,1.93,32.9703275688914,8.58,1.31,35.2489914749344,8.1,1.66,35.2539770806075,8.87,0.87,39.6135746935315,8.8,1.12,42.3107563156226,7.99,1.25,49.1107371152175,8.6,0.78,50.1110865976782,7.48,2.17,52.4631394409446,7.02,1.11,52.7529155592371,8.62,0.91,"6","5","8","8","8","8","8","12","10","11","10","R","C","C","C","C","C","C","R","L","C","L","left","","",4,21,-14,60,3,1
"474","2019120104","1485",5.88561806440071,6.1,3.83,18.3399291165479,8.44,3.11,20.1952717238466,7.93,1.49,23.0277137380158,8.72,1.66,24.6670245469534,8.73,1.49,26.7985857835819,8.62,1.08,29.3124563965561,8.45,1.39,30.253675809726,8.39,1.41,45.4683549295551,7.18,1.5,48.2149354453576,7.26,1.51,36.99,3.4,0.32,"4",6.32316376507837,7.07,2.57,16.0912056726648,8.85,1.44,17.0640001172058,8.28,4,19.6924376347876,8.83,2.69,19.7479441968018,9.98,1.56,24.2492804016944,8.58,0.92,26.8774719793361,8.69,1.4,27.9496994617116,8.91,2.27,28.6276090514035,9.2,1.67,44.6468139960737,6.75,0.43,48.359020875117,7.93,4.72,"4","7","7","7","7","7","7","8","7","11","9","L","L","L","L","L","L","L","C","L","C","R","left","R","R",2,24,22,49,5,0
"475","2018100100","568",13.5209836920248,7.95,2.15,15.0300299400899,5.58,3.17,15.2402657457145,5.95,1.25,26.2420749941768,2.73,3.56,26.7188323098147,1.83,4.97,27.8644791804907,8.88,3.02,31.3466553239736,8.7,0.6,35.1070149685216,7.99,1.29,37.4345402001948,5.67,1.68,37.7005808973814,8.24,0.59,32.55,2.41,1.76,"6",10.9280968150909,9.19,1.85,17.3400720875088,7.09,4.41,19.6474171330483,9.36,1.61,19.7073235118318,8.58,1.94,23.1692490167463,9.23,1.52,26.9943475564793,1.51,4.06,27.1967093597737,8.28,1.7,28.9795272563236,7.82,1.01,35.5682217716883,8.41,1.92,35.8304284093841,8.55,0.05,45.605421826796,5.29,0.32,"5","9","8","8","8","9","9","9","7","9","11","C","R","C","C","C","R","R","R","L","R","C","left","L","L",1,27,0,51,37,0
"476","2020112202","1121",5.26334494404461,0.92,1.54,19.5470023277228,2.12,1.4,23.2408476609611,4.57,0.51,24.8208883805556,2.62,1.5,32.4888442392154,1.87,1.21,32.8622047343145,3.39,0.85,37.5291899726067,1.64,0.68,38.3113886461976,1.53,0.72,41.338952575023,1.41,0.48,43.7471141905383,0.39,0.26,21.03,5.02,1.5,"1",5.75003478250349,9.24,2.32,6.78428330776361,3.57,4.34,10.0884587524557,7.4,2.31,11.3992324302999,8.09,4.19,12.8668333322539,5.87,1.69,13.0907791975879,7.53,1.89,13.3893129024607,6.66,1.83,23.5556405134736,3.81,1.61,24.2975266230948,5.56,2.1,32.3391790248299,3.47,1.82,48.403809767414,0.09,0.07,"4","1","4","1","4","4","4","4","5","5","8","L","L","L","L","L","L","L","L","C","C","C","left","","",2,56,7,33,0,1
"477","2019110302","194",11.5331608850306,5.7,3.56,22.4496458769398,9.55,1.83,24.2556075990687,4.97,1.78,24.456878378076,6.96,1.83,34.7392472572449,8.42,0.77,36.6859646186386,7.54,2.12,43.7425490798147,7.72,0.84,48.6047950309432,8.07,1.06,48.7326933382509,4.58,2.03,48.8900777254444,4.56,0.67,22.73,2.53,1.81,"1",2.31905153025972,9.45,3.18,19.0606007250559,9.04,2.23,22.3310770004494,9.51,1.75,23.6639747295335,7.28,1.27,31.7238080942374,8.59,1.33,33.6330031368,8.64,2.52,36.1903992793669,8.41,2.14,44.3184679338084,7.19,0.67,44.9059906916661,8.46,1.04,47.6166735503437,8.16,1.12,51.102263159277,4.4,1.2,"4","5","4","5","5","8","7","8","7","7","11","L","C","L","C","C","C","L","C","L","L","C","right","R","R",1,39,0,48,11,0
