,gameId,season,week,homeTeamAbbr,visitorTeamAbbr,playId,quarter,down,yardsToGo,nflId,displayName,Position,collegeName,playDescription,specialTeamsPlayType,playResult,ep,epa,kickReturnYardage,kickType,hangTime,kickLength,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,return_team,weather,surface,wind,a,s,dir,dis,o,x,y,avg_epa
867,2019121506,2019,15,PIT,BUF,244,1,4,4,30412.0,Lorenzo Alexander,OLB,California,"(12:21) (Punt formation) C.Bojorquez punts 45 yards to PIT 17, Center-R.Ferguson, fair catch by D.Johnson.",Punt,45,-0.8761821007356048,0.0593258440494537,,N,5.0,45.0,1.0,0.0,0.0,0.0,1.0,PIT,"Cloudy Temp: 31° F, Humidity: 67%, Wind: From W 6 mph",grass,6.0,0.0,0.0,64.44,0.0,247.34,73.83,23.12,0.0593258440494537
868,2019121506,2019,15,PIT,BUF,590,1,4,4,30412.0,Lorenzo Alexander,OLB,California,"(6:16) (Punt formation) C.Bojorquez punts 41 yards to PIT 18, Center-R.Ferguson, fair catch by D.Johnson.",Punt,41,-0.6788820745423436,-0.1256707529537379,,N,4.77,41.0,1.0,0.0,0.0,0.0,1.0,PIT,"Cloudy Temp: 31° F, Humidity: 67%, Wind: From W 6 mph",grass,6.0,0.0,0.0,7.15,0.0,263.76,70.78,26.05,-0.1256707529537379
869,2019121506,2019,15,PIT,BUF,683,1,4,10,30412.0,Lorenzo Alexander,OLB,California,"(3:56) (Punt formation) J.Berry punts 22 yards to PIT 40, Center-K.Canaday, downed by PIT-T.Matakevich.",Punt,22,-1.924014580436051,-1.3053521655965596,,A,5.1,22.0,0.0,0.0,0.0,1.0,0.0,BUF,"Cloudy Temp: 31° F, Humidity: 67%, Wind: From W 6 mph",grass,6.0,0.02,0.01,300.43,0.0,307.35,28.27,26.26,-1.3053521655965596
870,2019121506,2019,15,PIT,BUF,1354,2,4,8,30412.0,Lorenzo Alexander,OLB,California,"(8:06) (Punt formation) C.Bojorquez punts 37 yards to PIT 13, Center-R.Ferguson. D.Johnson pushed ob at PIT 26 for 13 yards (R.Ferguson).",Punt,24,-0.0420697694644331,-0.9664219182450324,13.0,A,3.41,37.0,0.0,0.0,0.0,0.0,0.0,PIT,"Cloudy Temp: 31° F, Humidity: 67%, Wind: From W 6 mph",grass,6.0,0.0,0.0,265.26,0.0,91.12,58.24,24.69,-0.9664219182450324
871,2019121506,2019,15,PIT,BUF,1452,2,4,10,30412.0,Lorenzo Alexander,OLB,California,"(6:33) (Punt formation) J.Berry punts 58 yards to BUF 16, Center-K.Canaday. A.Roberts to BUF 36 for 20 yards (T.Matakevich). PENALTY on BUF-L.Alexander, Illegal Block Above the Waist, 10 yards, enforced at BUF 28.",Punt,56,-1.3388404701836407,0.7019320961553603,12.0,N,4.14,58.0,0.0,0.0,0.0,0.0,0.0,BUF,"Cloudy Temp: 31° F, Humidity: 67%, Wind: From W 6 mph",grass,6.0,0.03,0.03,196.91,0.01,108.24,83.76,33.34,0.7019320961553603
872,2019121506,2019,15,PIT,BUF,2362,3,4,16,30412.0,Lorenzo Alexander,OLB,California,"(6:55) (Punt formation) J.Berry punts 39 yards to BUF 36, Center-K.Canaday, out of bounds.",Punt,39,-1.291234313044697,0.1001951531507074,,N,3.39,39.0,0.0,0.0,1.0,0.0,0.0,BUF,"Cloudy Temp: 31° F, Humidity: 67%, Wind: From W 6 mph",grass,6.0,1.04,0.1,129.65,0.01,88.14,84.67,26.74,0.1001951531507074
873,2019121506,2019,15,PIT,BUF,2489,3,4,13,30412.0,Lorenzo Alexander,OLB,California,"(4:54) (Punt formation) C.Bojorquez punts 43 yards to PIT 24, Center-R.Ferguson. D.Johnson to PIT 31 for 7 yards (S.Neal).",Punt,36,-1.729534463956952,-0.3626600543502718,7.0,N,3.72,43.0,0.0,0.0,0.0,0.0,0.0,PIT,"Cloudy Temp: 31° F, Humidity: 67%, Wind: From W 6 mph",grass,6.0,0.0,0.0,218.66,0.0,59.51,41.29,24.63,-0.3626600543502718
874,2019121506,2019,15,PIT,BUF,2969,4,4,8,30412.0,Lorenzo Alexander,OLB,California,"(10:11) (Punt formation) J.Berry punts 43 yards to BUF 30, Center-K.Canaday, fair catch by A.Roberts.",Punt,43,-0.9001543996855617,-0.083388446830213,,N,4.4,43.0,0.0,0.0,0.0,0.0,1.0,BUF,"Cloudy Temp: 31° F, Humidity: 67%, Wind: From W 6 mph",grass,6.0,0.61,0.17,294.44,0.02,265.44,37.47,21.09,-0.083388446830213
875,2019121506,2019,15,PIT,BUF,3272,4,4,10,30412.0,Lorenzo Alexander,OLB,California,"(7:37) (Punt formation) J.Berry punts 53 yards to BUF 23, Center-K.Canaday, fair catch by A.Roberts.",Punt,53,-1.178356496617198,0.4392576836980879,,N,4.55,53.0,0.0,0.0,0.0,0.0,1.0,BUF,"Cloudy Temp: 31° F, Humidity: 67%, Wind: From W 6 mph",grass,6.0,0.0,0.0,191.0,0.0,102.77,34.39,27.19,0.4392576836980879
876,2019121506,2019,15,PIT,BUF,3354,4,4,4,30412.0,Lorenzo Alexander,OLB,California,"(5:21) (Punt formation) C.Bojorquez punts 52 yards to PIT 19, Center-R.Ferguson, fair catch by D.Johnson.",Punt,52,-1.048265746096149,0.4386763155926019,,N,5.2,52.0,1.0,0.0,0.0,0.0,1.0,PIT,"Cloudy Temp: 31° F, Humidity: 67%, Wind: From W 6 mph",grass,6.0,0.0,0.0,315.18,0.0,265.14,82.75,23.19,0.4386763155926019
877,2019121506,2019,15,PIT,BUF,3793,4,4,4,30412.0,Lorenzo Alexander,OLB,California,"(1:40) (Punt formation) C.Bojorquez punts 31 yards to PIT 43, Center-R.Ferguson, downed by BUF-K.Coleman.",Punt,31,-0.4402494881069287,-1.0495302976341918,,N,4.79,31.0,0.0,0.0,0.0,1.0,0.0,PIT,"Cloudy Temp: 31° F, Humidity: 67%, Wind: From W 6 mph",grass,6.0,0.0,0.0,95.4,0.0,242.79,86.36,29.01,-1.0495302976341918
878,2019112801,2019,13,DAL,BUF,445,1,4,3,30412.0,Lorenzo Alexander,OLB,California,"(7:31) (Punt formation) C.Bojorquez punts 58 yards to DAL 5, Center-R.Ferguson, out of bounds.",Punt,58,-0.8314595813862979,0.5427194912917912,,N,4.74,58.0,1.0,0.0,1.0,0.0,0.0,DAL,"Temp: ° F, Wind:   mph",fieldturf,,0.0,0.0,354.99,0.0,100.37,45.02,24.46,0.5427194912917912
879,2019112801,2019,13,DAL,BUF,603,1,4,6,30412.0,Lorenzo Alexander,OLB,California,"(5:20) (Punt formation) C.Jones punts 41 yards to BUF 2, Center-L.Ladouceur, downed by DAL-V.Bryant.",Punt,41,0.3145442949607968,0.1700476184487342,,A,4.33,41.0,1.0,0.0,0.0,1.0,0.0,BUF,"Temp: ° F, Wind:   mph",fieldturf,,0.0,0.0,45.34,0.0,113.13,51.8,28.29,0.1700476184487342
880,2019112801,2019,13,DAL,BUF,843,1,4,11,30412.0,Lorenzo Alexander,OLB,California,"(1:07) (Punt formation) C.Bojorquez punts 35 yards to DAL 10, Center-R.Ferguson, out of bounds.",Punt,35,-0.2818408324383199,-0.0903518653940409,,A,4.38,35.0,1.0,0.0,1.0,0.0,0.0,DAL,"Temp: ° F, Wind:   mph",fieldturf,,0.0,0.0,304.31,0.0,94.92,63.09,24.46,-0.0903518653940409
881,2019112801,2019,13,DAL,BUF,1090,2,4,6,30412.0,Lorenzo Alexander,OLB,California,"(11:55) (Punt formation) C.Jones punts 40 yards to BUF 15, Center-L.Ladouceur, fair catch by A.Roberts.",Punt,40,-0.3069886793382466,-0.1613629790954291,,N,4.34,40.0,1.0,0.0,0.0,0.0,1.0,BUF,"Temp: ° F, Wind:   mph",fieldturf,,0.0,0.0,120.04,0.0,227.94,54.98,22.08,-0.29276570532238105
882,2019112801,2019,13,DAL,BUF,3915,4,4,6,30412.0,Lorenzo Alexander,OLB,California,"(5:36) (Punt formation) C.Bojorquez punts 33 yards to DAL 30, Center-R.Ferguson, out of bounds.",Punt,33,-0.9451358446385713,-0.6885041387286037,,N,3.26,33.0,0.0,0.0,1.0,0.0,0.0,DAL,"Temp: ° F, Wind:   mph",fieldturf,,0.0,0.0,56.14,0.0,221.33,74.72,29.11,-0.6885041387286037
883,2019112401,2019,12,BUF,DEN,310,1,4,19,30412.0,Lorenzo Alexander,OLB,California,"(10:07) C.Wadman punts 34 yards to BUF 10, Center-C.Kreiter, out of bounds.",Punt,34,-0.855226706713438,0.2331964084878564,,A,3.82,34.0,1.0,0.0,1.0,0.0,0.0,BUF,"Cloudy Temp: 40° F, Humidity: 75%, Wind: WSW 17 mph",astroturf,17.0,0.02,0.02,350.68,0.01,119.12,54.5,22.53,0.2331964084878564
884,2019112401,2019,12,BUF,DEN,866,2,4,13,30412.0,Lorenzo Alexander,OLB,California,"(14:10) C.Wadman punts 50 yards to BUF 10, Center-C.Kreiter. A.Roberts MUFFS catch, and recovers at BUF 11. A.Roberts to BUF 15 for 4 yards (C.Kreiter). PENALTY on BUF-L.Alexander, Illegal Block Above the Waist, 7 yards, enforced at BUF 15.",Punt,52,-1.295997402165085,0.9772237804718316,4.0,N,3.68,50.0,1.0,0.0,0.0,0.0,0.0,BUF,"Cloudy Temp: 40° F, Humidity: 75%, Wind: WSW 17 mph",astroturf,17.0,0.0,0.0,214.78,0.0,197.35,50.32,25.4,0.9772237804718316
885,2019112401,2019,12,BUF,DEN,1390,2,4,16,30412.0,Lorenzo Alexander,OLB,California,"(5:10) C.Wadman punts 48 yards to BUF 16, Center-C.Kreiter. A.Roberts to BUF 28 for 12 yards (J.Attaochu, F.Brown). Return credited to BUF 16 (spot of foul). PENALTY on BUF-L.Alexander, Offensive Holding, 8 yards, enforced at BUF 16.",Punt,56,-0.7020879848860204,0.8329268433153629,0.0,N,3.56,48.0,1.0,0.0,0.0,0.0,0.0,BUF,"Cloudy Temp: 40° F, Humidity: 75%, Wind: WSW 17 mph",astroturf,17.0,0.01,0.01,342.62,0.0,304.74,46.45,25.41,0.8329268433153629
886,2019112401,2019,12,BUF,DEN,2849,3,4,15,30412.0,Lorenzo Alexander,OLB,California,"(5:41) C.Bojorquez punts 35 yards to DEN 13, Center-R.Ferguson, fair catch by D.Spencer.",Punt,35,-0.3660554918460548,0.0161522119306027,,A,4.44,35.0,1.0,0.0,0.0,0.0,1.0,DEN,"Cloudy Temp: 40° F, Humidity: 75%, Wind: WSW 17 mph",astroturf,17.0,0.0,0.0,189.37,0.0,55.92,60.45,24.54,0.0161522119306027
887,2019112401,2019,12,BUF,DEN,3128,3,4,13,30412.0,Lorenzo Alexander,OLB,California,"(1:02) C.Wadman punts 48 yards to BUF 37, Center-C.Kreiter. A.Roberts to BUF 45 for 8 yards (J.Watson, J.Jones).",Punt,40,-2.2464677514508367,-0.0853353987913578,8.0,N,3.87,48.0,0.0,0.0,0.0,0.0,0.0,BUF,"Cloudy Temp: 40° F, Humidity: 75%, Wind: WSW 17 mph",astroturf,17.0,0.06,0.19,161.66,0.02,121.72,95.19,28.26,-0.0853353987913578
888,2019112401,2019,12,BUF,DEN,3415,4,4,9,30412.0,Lorenzo Alexander,OLB,California,"(13:11) C.Bojorquez punts 30 yards to DEN 11, Center-R.Ferguson, fair catch by D.Spencer.",Punt,30,0.1615956458263099,-0.0737169859930872,,A,4.61,30.0,1.0,0.0,0.0,0.0,1.0,DEN,"Cloudy Temp: 40° F, Humidity: 75%, Wind: WSW 17 mph",astroturf,17.0,0.0,0.0,85.39,0.0,276.09,52.77,23.17,-0.0737169859930872
889,2019112401,2019,12,BUF,DEN,3505,4,4,19,30412.0,Lorenzo Alexander,OLB,California,"(12:06) C.Wadman punts 56 yards to BUF 42, Center-C.Kreiter. A.Roberts pushed ob at DEN 46 for 12 yards (T.Marshall). PENALTY on DEN-I.Yiadom, Unnecessary Roughness, 15 yards, enforced at DEN 46.",Punt,29,-3.1343789364909758,-0.654243653640151,12.0,N,4.96,56.0,0.0,0.0,0.0,0.0,0.0,BUF,"Cloudy Temp: 40° F, Humidity: 75%, Wind: WSW 17 mph",astroturf,17.0,0.01,0.0,357.74,0.01,318.4,12.37,28.29,-0.654243653640151
890,2019112401,2019,12,BUF,DEN,3870,4,4,3,30412.0,Lorenzo Alexander,OLB,California,"(8:01) C.Bojorquez punts 31 yards to DEN 10, Center-R.Ferguson, fair catch by D.Spencer.",Punt,31,0.8130200321320444,-0.7589520863257349,,A,4.32,31.0,1.0,0.0,0.0,0.0,1.0,DEN,"Cloudy Temp: 40° F, Humidity: 75%, Wind: WSW 17 mph",astroturf,17.0,0.0,0.0,81.04,0.0,271.96,52.84,23.18,-0.7589520863257349
891,2019112401,2019,12,BUF,DEN,3958,4,4,10,30412.0,Lorenzo Alexander,OLB,California,"(7:15) C.Wadman punts 51 yards to BUF 39, Center-C.Kreiter, downed by DEN-C.Kreiter.",Punt,51,-2.0715050167636946,0.0376004319405183,,N,4.67,51.0,0.0,0.0,0.0,1.0,0.0,BUF,"Cloudy Temp: 40° F, Humidity: 75%, Wind: WSW 17 mph",astroturf,17.0,0.06,0.12,313.11,0.01,311.31,19.83,27.77,0.0376004319405183
892,2019112401,2019,12,BUF,DEN,2939,3,4,3,35470.0,Jerry Hughes,DE,Texas Christian,"(4:07) C.Wadman punts 55 yards to BUF 25, Center-C.Kreiter. A.Roberts to BUF 42 for 17 yards (T.Marshall).",Punt,38,-1.6817927297670394,-0.5250578508712351,17.0,N,4.19,55.0,0.0,0.0,0.0,0.0,0.0,BUF,"Cloudy Temp: 40° F, Humidity: 75%, Wind: WSW 17 mph",astroturf,17.0,0.06,0.07,72.24,0.01,23.89,89.48,20.13,-0.5250578508712351
893,2019112401,2019,12,BUF,DEN,3768,4,4,3,35470.0,Jerry Hughes,DE,Texas Christian,"(10:18) C.Wadman punts 13 yards to DEN 48, Center-C.Kreiter, out of bounds.",Punt,13,-0.5837977412156761,-2.1425888595404103,,N,3.43,13.0,0.0,0.0,1.0,0.0,0.0,BUF,"Cloudy Temp: 40° F, Humidity: 75%, Wind: WSW 17 mph",astroturf,17.0,0.02,0.02,260.11,0.01,228.95,45.95,28.27,-2.1425888595404103
894,2019111704,2019,11,MIA,BUF,321,1,4,8,30412.0,Lorenzo Alexander,OLB,California,"(9:59) (Punt formation) M.Haack punts 45 yards to BUF 44, Center-T.Pepper. A.Roberts to MIA 42 for 14 yards (D.Smythe).",Punt,31,-2.18130583781749,-0.8566010873764753,14.0,N,3.3,45.0,0.0,0.0,0.0,0.0,0.0,BUF,"Cloudy Temp: 62° F, Humidity: 74%, Wind: NNW 13 mph",grass,13.0,0.06,0.05,9.79,0.0,259.09,21.33,33.58,-0.8566010873764753
895,2019111704,2019,11,MIA,BUF,869,1,4,14,30412.0,Lorenzo Alexander,OLB,California,"(:29) (Punt formation) M.Haack punts 42 yards to BUF 19, Center-T.Pepper, out of bounds.",Punt,42,-0.4513307237066328,0.2928829351440072,,N,3.71,42.0,1.0,0.0,1.0,0.0,0.0,BUF,"Cloudy Temp: 62° F, Humidity: 74%, Wind: NNW 13 mph",grass,13.0,0.11,0.03,94.97,0.0,263.46,49.2,27.19,0.2928829351440072
896,2019111704,2019,11,MIA,BUF,1179,2,4,9,30412.0,Lorenzo Alexander,OLB,California,"(11:14) (Punt formation) M.Haack punts 42 yards to BUF 33, Center-T.Pepper. A.Roberts to BUF 35 for 2 yards (J.Baker).",Punt,40,-1.203328894916922,-0.0055166392121464,2.0,N,4.0,42.0,0.0,0.0,0.0,0.0,0.0,BUF,"Cloudy Temp: 62° F, Humidity: 74%, Wind: NNW 13 mph",grass,13.0,0.3,0.07,149.08,0.01,74.3,84.52,20.37,-0.0055166392121464
897,2019111704,2019,11,MIA,BUF,1507,2,4,9,30412.0,Lorenzo Alexander,OLB,California,"(6:36) (Punt formation) M.Haack punts 44 yards to BUF 18, Center-T.Pepper, downed by MIA.",Punt,44,-0.459194375667721,0.1749370470643043,,N,3.23,44.0,1.0,0.0,0.0,1.0,0.0,BUF,"Cloudy Temp: 62° F, Humidity: 74%, Wind: NNW 13 mph",grass,13.0,0.1,0.04,214.22,0.0,84.17,71.8,21.21,0.1749370470643043
898,2019111704,2019,11,MIA,BUF,1594,2,4,11,30412.0,Lorenzo Alexander,OLB,California,"(5:44) (Punt formation) C.Bojorquez punts 51 yards to MIA 32, Center-R.Ferguson, fair catch by M.Sherels.",Punt,51,-1.9189886441454287,0.4035707367584109,,N,5.03,51.0,0.0,0.0,0.0,0.0,1.0,MIA,"Cloudy Temp: 62° F, Humidity: 74%, Wind: NNW 13 mph",grass,13.0,0.4,0.11,324.6,0.01,26.07,25.28,30.58,0.4035707367584109
899,2019111704,2019,11,MIA,BUF,2210,2,4,7,30412.0,Lorenzo Alexander,OLB,California,"(:55) (Punt formation) C.Bojorquez punts 36 yards to MIA 36, Center-R.Ferguson, fair catch by M.Sherels.",Punt,36,-0.2308150571188889,-0.5852077641757205,,N,4.93,36.0,0.0,0.0,0.0,0.0,1.0,MIA,"Cloudy Temp: 62° F, Humidity: 74%, Wind: NNW 13 mph",grass,13.0,0.17,0.03,55.76,0.0,66.81,35.54,30.61,-0.5852077641757205
900,2019111704,2019,11,MIA,BUF,2468,3,4,22,30412.0,Lorenzo Alexander,OLB,California,"(11:56) (Punt formation) M.Haack punts 30 yards to BUF 47, Center-T.Pepper, out of bounds.",Punt,30,-1.7618584325537086,-0.6272992973681539,,N,4.25,30.0,0.0,0.0,1.0,0.0,0.0,BUF,"Cloudy Temp: 62° F, Humidity: 74%, Wind: NNW 13 mph",grass,13.0,0.06,0.17,185.28,0.02,64.96,86.25,26.83,-0.6272992973681539
901,2019111704,2019,11,MIA,BUF,2878,3,4,13,30412.0,Lorenzo Alexander,OLB,California,"(4:51) (Punt formation) M.Haack punts 59 yards to BUF 7, Center-T.Pepper. A.Roberts to BUF 12 for 5 yards (W.Aikens).",Punt,54,-0.5286002247594297,0.8890796420164406,5.0,N,4.67,59.0,1.0,0.0,0.0,0.0,0.0,BUF,"Cloudy Temp: 62° F, Humidity: 74%, Wind: NNW 13 mph",grass,13.0,0.1,0.05,150.2,0.0,71.12,75.88,27.07,0.8890796420164406
902,2019111704,2019,11,MIA,BUF,2967,3,4,3,30412.0,Lorenzo Alexander,OLB,California,"(3:29) (Punt formation) C.Bojorquez punts 46 yards to MIA 35, Center-R.Ferguson, fair catch by M.Sherels.",Punt,46,-2.2708203135989606,0.0070324605330824,,N,4.66,46.0,0.0,0.0,0.0,0.0,1.0,MIA,"Cloudy Temp: 62° F, Humidity: 74%, Wind: NNW 13 mph",grass,13.0,0.25,0.06,80.04,0.01,12.02,27.1,30.6,0.0070324605330824
903,2019111704,2019,11,MIA,BUF,3795,4,4,6,30412.0,Lorenzo Alexander,OLB,California,"(8:10) (Punt formation) C.Bojorquez punts 36 yards to MIA 8, Center-R.Ferguson, out of bounds.",Punt,36,0.4097160645760596,-0.4391211622860282,,A,4.5,36.0,1.0,0.0,1.0,0.0,0.0,MIA,"Cloudy Temp: 62° F, Humidity: 74%, Wind: NNW 13 mph",grass,13.0,0.08,0.1,146.3,0.01,270.53,55.83,23.05,-0.4391211622860282
904,2019111704,2019,11,MIA,BUF,4167,4,4,3,30412.0,Lorenzo Alexander,OLB,California,"(2:09) (Punt formation) C.Bojorquez punts 49 yards to MIA 40, Center-R.Ferguson, fair catch by M.Sherels.",Punt,49,-0.7314720972208306,-0.5002002688124776,,N,5.04,49.0,0.0,0.0,0.0,0.0,1.0,MIA,"Cloudy Temp: 62° F, Humidity: 74%, Wind: NNW 13 mph",grass,13.0,0.26,0.07,18.38,0.01,259.98,100.77,29.22,-0.5002002688124776
905,2019111002,2019,10,CLE,BUF,910,1,4,4,30412.0,Lorenzo Alexander,OLB,California,"(1:50) (Punt formation) C.Bojorquez punts 59 yards to CLE 32, Center-R.Ferguson. D.Hilliard MUFFS catch, and recovers at CLE 27. D.Hilliard to CLE 27 for no gain (S.Perry).",Punt,64,-2.3566986524965614,0.8875896593090147,0.0,N,4.72,64.0,0.0,0.0,0.0,0.0,0.0,CLE,"Sunny Temp: 50° F, Wind: South west 10 mph",grass,,0.0,0.0,334.48,0.0,48.32,17.18,24.59,0.8875896593090147
906,2019111002,2019,10,CLE,BUF,1043,2,4,2,30412.0,Lorenzo Alexander,OLB,California,"(15:00) J.Gillan punts 53 yards to BUF 12, Center-C.Hughlett. A.Roberts to BUF 24 for 12 yards (D.Hilliard).",Punt,41,-0.4581426945514977,-0.2015511984936893,12.0,N,4.92,53.0,0.0,0.0,0.0,0.0,0.0,BUF,"Sunny Temp: 50° F, Wind: South west 10 mph",grass,,0.0,0.0,355.55,0.0,293.27,46.01,22.82,-0.2015511984936893
907,2019111002,2019,10,CLE,BUF,2541,3,4,3,30412.0,Lorenzo Alexander,OLB,California,"(8:57) C.Bojorquez punts 47 yards to CLE 15, Center-R.Ferguson, fair catch by D.Hilliard.",Punt,47,-0.8286957759410143,0.1887000119313597,,N,4.98,47.0,1.0,0.0,0.0,0.0,1.0,CLE,"Sunny Temp: 50° F, Wind: South west 10 mph",grass,,0.0,0.0,291.17,0.0,55.42,46.49,24.55,0.1887000119313597
908,2019111002,2019,10,CLE,BUF,3217,4,4,9,30412.0,Lorenzo Alexander,OLB,California,"(13:34) (Punt formation) J.Gillan punts 47 yards to BUF 16, Center-C.Hughlett, fair catch by A.Roberts.",Punt,47,-0.973289844347164,0.4029866752680391,,N,4.94,47.0,1.0,0.0,0.0,0.0,1.0,BUF,"Sunny Temp: 50° F, Wind: South west 10 mph",grass,,0.0,0.0,43.88,0.0,269.74,47.47,21.41,0.4029866752680391
909,2019111002,2019,10,CLE,BUF,3354,4,4,6,30412.0,Lorenzo Alexander,OLB,California,"(11:32) (Punt formation) C.Bojorquez punts 45 yards to CLE 15, Center-R.Ferguson, fair catch by D.Hilliard.",Punt,45,-0.334949741140008,0.0512217583600431,,N,3.92,45.0,1.0,0.0,0.0,0.0,1.0,CLE,"Sunny Temp: 50° F, Wind: South west 10 mph",grass,,0.0,0.0,28.95,0.0,229.03,71.98,23.11,0.0512217583600431
910,2019111002,2019,10,CLE,BUF,3481,4,4,13,30412.0,Lorenzo Alexander,OLB,California,"(9:23) (Punt formation) J.Gillan punts 46 yards to BUF 30, Center-C.Hughlett. A.Roberts to CLE 48 for 22 yards (D.Johnson).",Punt,24,-1.6461041551083326,-1.1359453939367086,22.0,N,4.99,46.0,0.0,0.0,0.0,0.0,0.0,BUF,"Sunny Temp: 50° F, Wind: South west 10 mph",grass,,0.0,0.0,16.09,0.0,63.47,34.17,20.57,-1.1359453939367086
911,2019110301,2019,9,BUF,WAS,157,1,4,2,30412.0,Lorenzo Alexander,OLB,California,"(12:25) T.Way punts 21 yards to BUF 46, Center-N.Sundberg, downed by WAS-J.Reaves.",Punt,21,-0.9991846736520528,-1.876795249991119,,N,4.38,21.0,0.0,0.0,0.0,1.0,0.0,BUF,"Mostly cloudy Temp: 42° F, Humidity: 56%, Wind: W 18 mph",astroturf,18.0,0.18,0.38,140.04,0.03,109.53,77.04,22.9,-1.876795249991119
912,2019110301,2019,9,BUF,WAS,549,1,4,6,30412.0,Lorenzo Alexander,OLB,California,"(6:19) T.Way punts 46 yards to BUF 10, Center-N.Sundberg, downed by WAS-T.Vallejo.",Punt,46,-0.6581330853514373,0.33375771692954,,N,4.19,46.0,1.0,0.0,0.0,1.0,0.0,BUF,"Mostly cloudy Temp: 42° F, Humidity: 56%, Wind: W 18 mph",astroturf,18.0,0.25,0.12,214.37,0.01,61.91,66.5,30.82,0.33375771692954
913,2019110301,2019,9,BUF,WAS,2188,3,4,2,30412.0,Lorenzo Alexander,OLB,California,"(7:27) T.Way punts 39 yards to BUF 16, Center-N.Sundberg, fair catch by A.Roberts.",Punt,39,-0.7865584054961801,-0.2964122267439961,,N,3.97,39.0,1.0,0.0,0.0,0.0,1.0,BUF,"Mostly cloudy Temp: 42° F, Humidity: 56%, Wind: W 18 mph",astroturf,18.0,0.03,0.22,247.75,0.03,305.31,55.8,28.75,-0.2964122267439961
914,2019110301,2019,9,BUF,WAS,2363,3,4,16,30412.0,Lorenzo Alexander,OLB,California,"(4:30) C.Bojorquez punts 15 yards to BUF 35, Center-R.Ferguson, out of bounds.",Punt,15,-1.613064358010888,-1.6816010813927278,,N,3.24,15.0,0.0,0.0,1.0,0.0,0.0,WAS,"Mostly cloudy Temp: 42° F, Humidity: 56%, Wind: W 18 mph",astroturf,18.0,0.0,0.0,307.58,0.0,280.65,91.83,23.16,-1.6816010813927278
915,2019110301,2019,9,BUF,WAS,2638,4,4,9,30412.0,Lorenzo Alexander,OLB,California,"(14:52) C.Bojorquez punts 46 yards to WAS 28, Center-R.Ferguson. T.Quinn to WAS 28 for no gain (S.Perry).",Punt,46,-1.192188559100032,0.5346493474207819,0.0,N,4.17,46.0,0.0,0.0,0.0,0.0,0.0,WAS,"Mostly cloudy Temp: 42° F, Humidity: 56%, Wind: W 18 mph",astroturf,18.0,0.0,0.0,28.62,0.0,56.76,34.28,24.56,0.5346493474207819
916,2019110301,2019,9,BUF,WAS,2933,4,4,10,30412.0,Lorenzo Alexander,OLB,California,"(10:18) T.Way punts 24 yards to BUF 22, Center-N.Sundberg, fair catch by A.Roberts.",Punt,24,-0.3456056939903646,-0.7440909964498132,,A,3.9,24.0,0.0,0.0,0.0,0.0,1.0,BUF,"Mostly cloudy Temp: 42° F, Humidity: 56%, Wind: W 18 mph",astroturf,18.0,0.02,0.01,36.08,0.0,118.03,56.31,31.24,-0.7440909964498132
917,2019110301,2019,9,BUF,WAS,3124,4,4,19,30412.0,Lorenzo Alexander,OLB,California,"(6:02) T.Way punts 42 yards to WAS 46, Center-N.Sundberg, fair catch by A.Roberts.",Punt,42,-2.541472904616967,-0.3318713901098817,,N,4.44,42.0,0.0,0.0,0.0,0.0,1.0,BUF,"Mostly cloudy Temp: 42° F, Humidity: 56%, Wind: W 18 mph",astroturf,18.0,0.04,0.04,78.11,0.01,40.09,106.18,20.68,-0.3318713901098817
918,2019102701,2019,8,BUF,PHI,126,1,4,12,30412.0,Lorenzo Alexander,OLB,California,"(13:04) C.Bojorquez punts 58 yards to PHI 19, Center-R.Ferguson, downed by BUF-S.Perry.",Punt,58,-1.7405772204510868,1.368333697784692,,N,5.16,58.0,1.0,0.0,0.0,1.0,0.0,PHI,"Cloudy with showers and wind Temp: 54° F, Humidity: 87%, Wind: WSW 23 mph",astroturf,23.0,0.05,0.24,333.54,0.02,245.23,88.79,23.2,1.368333697784692
919,2019102701,2019,8,BUF,PHI,279,1,4,4,30412.0,Lorenzo Alexander,OLB,California,"(10:18) C.Johnston punts 60 yards to end zone, Center-R.Lovato, Touchback. Kick into end zone.",Punt,40,-0.7579853590577841,-0.1849019615910947,,A,4.72,60.0,0.0,0.0,0.0,0.0,0.0,BUF,"Cloudy with showers and wind Temp: 54° F, Humidity: 87%, Wind: WSW 23 mph",astroturf,23.0,1.18,0.31,275.13,0.03,298.05,50.28,22.26,-0.1849019615910947
920,2019102701,2019,8,BUF,PHI,374,1,4,1,30412.0,Lorenzo Alexander,OLB,California,"(8:24) C.Bojorquez punts 44 yards to PHI 27, Center-R.Ferguson, downed by BUF-K.Johnson.",Punt,44,-0.2813602988608181,-0.6914365561679006,,N,3.84,44.0,0.0,0.0,0.0,1.0,0.0,PHI,"Cloudy with showers and wind Temp: 54° F, Humidity: 87%, Wind: WSW 23 mph",astroturf,23.0,0.05,0.08,226.6,0.03,245.17,82.24,27.17,-0.6914365561679006
